id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|राष्ट्रीय आय की गणना की कितनी मुख्य विधियाँ हैं?|2|3|4|5|3|MJC-3_U1_T1.4|30
2|किस विधि को 'मूल्य वर्धित विधि' (Value Added Method) भी कहा जाता है?|आय विधि|व्यय विधि|उत्पाद विधि|उपभोग विधि|उत्पाद विधि|MJC-3_U1_T1.4|30
3|मूल्य वर्धित विधि से अंतिम परिणाम के रूप में क्या प्राप्त होता है?|NNP at FC|GDP at MP|NDP at FC|GNP at MP|GDP at MP|MJC-3_U1_T1.4|30
4|मूल्य वर्धित (Value Added) का सूत्र क्या है?|उत्पादन का मूल्य - लाभ|उत्पादन का मूल्य - मध्यवर्ती उपभोग|अंतिम उपभोग + निवेश|लाभ + किराया|उत्पादन का मूल्य - मध्यवर्ती उपभोग|MJC-3_U1_T1.4|30
5|मूल्य वर्धित विधि में 'दोहरी गणना' से बचने के लिए क्या ध्यान रखा जाता है?|केवल मध्यवर्ती वस्तुओं को शामिल करना|केवल अंतिम वस्तुओं/मूल्य वृद्धि को शामिल करना|आयात को शामिल करना|केवल सरकारी व्यय को शामिल करना|केवल अंतिम वस्तुओं/मूल्य वृद्धि को शामिल करना|MJC-3_U1_T1.4|30
6|उत्पादन विधि में, 'स्व-उपयोग के लिए उत्पादित वस्तुएँ' (Goods for Self-Consumption) क्या की जाती हैं?|शामिल नहीं की जातीं|मध्यवर्ती उपभोग में शामिल होती हैं|शामिल की जाती हैं|केवल निर्यात की जाती हैं|शामिल की जाती हैं|MJC-3_U1_T1.4|30
7|व्यय विधि (Expenditure Method) से अंतिम परिणाम के रूप में क्या प्राप्त होता है?|NNP at FC|GDP at MP|NDP at FC|GNP at MP|GDP at MP|MJC-3_U1_T1.4|30
8|व्यय विधि में 'सकल घरेलू पूंजी निर्माण' (Gross Domestic Capital Formation) को किस अक्षर से दर्शाया जाता है?|C|I|G|NX|I|MJC-3_U1_T1.4|30
9|व्यय विधि का सूत्र (4 मुख्य घटक) क्या है?|C + I + G + (X-M)|C + S + G + (X-M)|COE + OS + MI|NNP + NFIA - Dep|C + I + G + (X-M)|MJC-3_U1_T1.4|30
10|व्यय विधि में 'शुद्ध निर्यात' (Net Exports) का सूत्र क्या है?|निर्यात + आयात|निर्यात - आयात|सकल निर्यात - शुद्ध आयात|सरकारी व्यय - टैक्स|निर्यात - आयात|MJC-3_U1_T1.4|30
11|'सकल घरेलू पूंजी निर्माण' में क्या शामिल होता है?|केवल निश्चित पूंजी निर्माण|केवल स्टॉक में परिवर्तन|निश्चित पूंजी निर्माण + स्टॉक में परिवर्तन|केवल सरकारी निवेश|निश्चित पूंजी निर्माण + स्टॉक में परिवर्तन|MJC-3_U1_T1.4|30
12|व्यय विधि में 'पुरानी वस्तुओं की खरीद' को क्यों शामिल नहीं किया जाता?|क्योंकि ये हस्तांतरण भुगतान हैं|क्योंकि ये चालू वर्ष के उत्पादन में शामिल नहीं हैं|क्योंकि ये मध्यवर्ती उपभोग हैं|क्योंकि ये लाभ हैं|क्योंकि ये चालू वर्ष के उत्पादन में शामिल नहीं हैं|MJC-3_U1_T1.4|30
13|आय विधि (Income Method) से अंतिम परिणाम के रूप में क्या प्राप्त होता है?|GDP at MP|NNP at MP|NDP at FC|GNP at FC|NDP at FC|MJC-3_U1_T1.4|30
14|आय विधि में 'कर्मचारियों का पारिश्रमिक' (Compensation of Employees - COE) में क्या शामिल होता है?|वेतन और मज़दूरी|मालिकों का सामाजिक सुरक्षा में योगदान|दोनों (वेतन/मज़दूरी + योगदान)|केवल लाभ|दोनों (वेतन/मज़दूरी + योगदान)|MJC-3_U1_T1.4|30
15|आय विधि में 'परिचालन अधिशेष' (Operating Surplus) में क्या शामिल नहीं होता?|किराया|लाभ|मिश्रित आय|ब्याज|मिश्रित आय|MJC-3_U1_T1.4|30
16|'परिचालन अधिशेष' का मुख्य घटक क्या है?|किराया, रॉयल्टी, ब्याज, लाभ|केवल कर्मचारियों का पारिश्रमिक|शुद्ध निर्यात, सरकारी व्यय|उपभोग, निवेश|किराया, रॉयल्टी, ब्याज, लाभ|MJC-3_U1_T1.4|30
17|एक स्व-नियोजित व्यक्ति की आय, जिसमें श्रम, पूंजी और उद्यमशीलता का मिश्रण हो, क्या कहलाती है?|परिचालन अधिशेष|मिश्रित आय (Mixed Income)|कर्मचारियों का पारिश्रमिक|हस्तांतरण भुगतान|मिश्रित आय (Mixed Income)|MJC-3_U1_T1.4|30
18|आय विधि में 'पूँजीगत लाभ' (Capital Gains) को क्यों शामिल नहीं किया जाता?|क्योंकि वे कारक आय हैं|क्योंकि वे हस्तांतरण भुगतान हैं|क्योंकि वे वस्तुओं या सेवाओं के चालू वर्ष के उत्पादन से संबंधित नहीं हैं|क्योंकि वे केवल सरकारी लाभ हैं|क्योंकि वे वस्तुओं या सेवाओं के चालू वर्ष के उत्पादन से संबंधित नहीं हैं|MJC-3_U1_T1.4|30
19|तीनों विधियों (उत्पाद, व्यय, आय) का अंतिम लक्ष्य क्या होता है?|हमेशा एक ही परिणाम (राष्ट्रीय आय) पर पहुँचना|अलग-अलग परिणाम प्राप्त करना|केवल सकल घरेलू उत्पाद ज्ञात करना|केवल शुद्ध राष्ट्रीय उत्पाद ज्ञात करना|हमेशा एक ही परिणाम (राष्ट्रीय आय) पर पहुँचना|MJC-3_U1_T1.4|30
20|यदि आय विधि से NDP at FC प्राप्त होता है, तो राष्ट्रीय आय (NNP at FC) पर कैसे पहुँचेंगे?|NFIA जोड़कर|घिसावट घटाकर|शुद्ध अप्रत्यक्ष कर जोड़कर|हस्तांतरण घटाकर|NFIA जोड़कर|MJC-3_U1_T1.4|30
21|व्यय विधि में 'सरकारी अंतिम उपभोग व्यय' (G) क्या दर्शाता है?|केवल सरकार का निवेश|सरकार द्वारा वस्तुओं और सेवाओं पर किया गया व्यय|सरकार द्वारा दिया गया ऋण|केवल सरकारी टैक्स|सरकार द्वारा वस्तुओं और सेवाओं पर किया गया व्यय|MJC-3_U1_T1.4|30
22|उत्पादन विधि में 'आरोपित किराया' (Imputed Rent) को क्यों शामिल किया जाता है?|क्योंकि यह एक वास्तविक सेवा का मूल्य दर्शाता है|क्योंकि यह हस्तांतरण भुगतान है|क्योंकि यह केवल टैक्स है|क्योंकि यह सरकारी लाभ है|क्योंकि यह एक वास्तविक सेवा का मूल्य दर्शाता है|MJC-3_U1_T1.4|30
23|व्यय विधि में, यदि 'सकल पूंजी निर्माण' दिया गया हो, तो 'शुद्ध पूंजी निर्माण' प्राप्त करने के लिए क्या करना होगा?|घिसावट जोड़ना|NFIA जोड़ना|घिसावट घटाना|शुद्ध अप्रत्यक्ष कर घटाना|घिसावट घटाना|MJC-3_U1_T1.4|30
24|आय विधि में 'लाभ' (Profit) को किन तीन हिस्सों में बाँटा जाता है?|किराया, ब्याज, रॉयल्टी|लाभांश, कॉर्पोरेट कर, अविभाजित लाभ|उपभोग, बचत, निवेश|आयात, निर्यात, सरकारी व्यय|लाभांश, कॉर्पोरेट कर, अविभाजित लाभ|MJC-3_U1_T1.4|30
25|राष्ट्रीय आय की गणना में 'पुरानी कार की बिक्री पर प्राप्त कमीशन' को किस विधि में शामिल किया जाएगा?|केवल उत्पादन विधि|केवल आय विधि|केवल व्यय विधि|आय विधि और व्यय विधि दोनों|केवल आय विधि|MJC-3_U1_T1.4|30
26|'मध्यवर्ती उपभोग' (Intermediate Consumption) को किस विधि में उत्पादन के मूल्य से घटाया जाता है?|आय विधि|व्यय विधि|मूल्य वर्धित विधि|तीनों में|मूल्य वर्धित विधि|MJC-3_U1_T1.4|30
27|यदि GDP at MP ₹500 है, शुद्ध अप्रत्यक्ष कर ₹50 है, और घिसावट ₹30 है, तो NDP at FC क्या होगा?|₹580|₹420|₹470|₹520|₹420|MJC-3_U1_T1.4|30
28|व्यय विधि में 'स्टॉक में परिवर्तन' (Change in Stock) किसका हिस्सा है?|सरकारी अंतिम उपभोग व्यय|शुद्ध निर्यात|सकल घरेलू पूंजी निर्माण|निजी अंतिम उपभोग व्यय|सकल घरेलू पूंजी निर्माण|MJC-3_U1_T1.4|30
29|आय विधि में 'हस्तांतरण भुगतान' (Transfer Payments) को क्यों शामिल नहीं किया जाता?|क्योंकि वे कारक आय हैं|क्योंकि वे उत्पादन के कारकों द्वारा अर्जित नहीं किए जाते|क्योंकि वे केवल अप्रत्यक्ष कर हैं|क्योंकि वे केवल लाभ हैं|क्योंकि वे उत्पादन के कारकों द्वारा अर्जित नहीं किए जाते|MJC-3_U1_T1.4|30
30|उत्पादन विधि की गणना में 'कच्चा माल' (Raw Material) क्या कहलाता है?|अंतिम उपभोग|मध्यवर्ती उपभोग|मूल्य वर्धित|पूंजीगत वस्तुएँ|मध्यवर्ती उपभोग|MJC-3_U1_T1.4|30
31|राष्ट्रीय आय की गणना के लिए सबसे विश्वसनीय विधि कौन सी है जब डेटा पर्याप्त हो?|आय विधि|व्यय विधि|तीनों विधियाँ समान रूप से विश्वसनीय हैं|मूल्य वर्धित विधि|तीनों विधियाँ समान रूप से विश्वसनीय हैं|MJC-3_U1_T1.4|30
32|यदि हम GDP at MP से GDP at FC पर जाना चाहें, तो क्या करना होगा?|शुद्ध अप्रत्यक्ष कर जोड़ना|घिसावट घटाना|शुद्ध अप्रत्यक्ष कर घटाना|NFIA जोड़ना|शुद्ध अप्रत्यक्ष कर घटाना|MJC-3_U1_T1.4|30
33|व्यय विधि में 'निजी अंतिम उपभोग व्यय' (C) में क्या शामिल होता है?|परिवारों द्वारा टिकाऊ और गैर-टिकाऊ वस्तुओं पर खर्च|केवल कंपनियों का निवेश|केवल सरकारी खरीद|केवल निर्यात|परिवारों द्वारा टिकाऊ और गैर-टिकाऊ वस्तुओं पर खर्च|MJC-3_U1_T1.4|30
34|'ब्याज' (Interest) आय विधि में किसका घटक है?|कर्मचारियों का पारिश्रमिक|मिश्रित आय|परिचालन अधिशेष|हस्तांतरण भुगतान|परिचालन अधिशेष|MJC-3_U1_T1.4|30
35|उत्पादन विधि में, कृषि उत्पादन की गणना किस पर आधारित होती है?|बाज़ार मूल्य पर|सरकारी सब्सिडी पर|फैक्टर लागत पर|हस्तांतरण भुगतान पर|बाज़ार मूल्य पर|MJC-3_U1_T1.4|30
36|आय विधि में, 'वेतन और मज़दूरी' किसका हिस्सा हैं?|परिचालन अधिशेष|मिश्रित आय|कर्मचारियों का पारिश्रमिक|लाभ|कर्मचारियों का पारिश्रमिक|MJC-3_U1_T1.4|30
37|किस विधि में 'अविभाजित लाभ' (Undistributed Profits) को शामिल किया जाता है?|आय विधि|व्यय विधि|उत्पादन विधि|किसी में नहीं|आय विधि|MJC-3_U1_T1.4|30
38|राष्ट्रीय आय की गणना में 'केवल कमीशन' को शामिल करने का नियम किस पर लागू होता है?|पुरानी वस्तुओं की बिक्री|वित्तीय परिसंपत्तियों का व्यापार|भूमि की बिक्री|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.4|30
39|व्यय विधि में, 'सरकारी अंतिम उपभोग व्यय' में किसे शामिल नहीं किया जाता?|सरकारी कर्मचारियों का वेतन|सरकारी निवेश|हस्तांतरण भुगतान|रक्षा खरीद|हस्तांतरण भुगतान|MJC-3_U1_T1.4|30
40|यदि हम NDP at FC से NNP at FC पर जाना चाहें, तो क्या करना होगा?|घिसावट जोड़ना|NFIA जोड़ना|शुद्ध अप्रत्यक्ष कर जोड़ना|हस्तांतरण घटाना|NFIA जोड़ना|MJC-3_U1_T1.4|30
41|उत्पादन विधि में, 'मूल्यह्रास' (Depreciation) को जोड़ने के बाद क्या प्राप्त होता है?|शुद्ध मूल्य वर्धित|सकल मूल्य वर्धित|मध्यवर्ती उपभोग|राष्ट्रीय आय|सकल मूल्य वर्धित|MJC-3_U1_T1.4|30
42|आय विधि में 'पूंजी निर्माण' (Capital Formation) को कैसे दर्शाया जाता है?|सीधे शामिल किया जाता है|केवल ब्याज के रूप में|केवल लाभ के रूप में|यह आय विधि का घटक नहीं है|यह आय विधि का घटक नहीं है|MJC-3_U1_T1.4|30
