id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|मुद्रा का सबसे प्राथमिक और अनिवार्य कार्य क्या है?|मूल्य मापक|विनिमय का माध्यम|भविष्य निधि|स्थगित भुगतान का मानक|विनिमय का माध्यम|MJC-3_U2_T2.1|30
2|वस्तु विनिमय प्रणाली की सबसे बड़ी समस्या क्या थी?|उच्च मुद्रास्फीति|चाहतों के दोहरे संयोग का अभाव|सरकारी हस्तक्षेप|कम उत्पादन|चाहतों के दोहरे संयोग का अभाव|MJC-3_U2_T2.1|30
3|'विनिमय का माध्यम' कार्य से मुद्रा किस समस्या को हल करती है?|धन का संचय|दोहरे संयोग का अभाव|आर्थिक असमानता|उच्च ब्याज दरें|दोहरे संयोग का अभाव|MJC-3_U2_T2.1|30
4|मुद्रा के किस कार्य को 'मूल्य की इकाई' (Unit of Account) भी कहा जाता है?|भविष्य निधि|विनिमय का माध्यम|मूल्य मापक|स्थगित भुगतान का मानक|मूल्य मापक|MJC-3_U2_T2.1|30
5|मुद्रा का 'मूल्य मापक' कार्य क्या सुनिश्चित करता है?|भविष्य के ऋण|वस्तुओं के मूल्यों की सामान्य तुलना|केवल सरकारी खर्च|मुद्रा की छपाई|वस्तुओं के मूल्यों की सामान्य तुलना|MJC-3_U2_T2.1|30
6|यदि अर्थव्यवस्था में 'n' वस्तुएँ हैं, तो वस्तु विनिमय में कितनी विनिमय दरें होंगी (जटिलता)?|n|2n|n(n-1)/2|कोई निश्चित संख्या नहीं|n(n-1)/2|MJC-3_U2_T2.1|30
7|मुद्रा के किस कार्य के कारण राष्ट्रीय आय (GDP) की गणना करना संभव हो पाता है?|भविष्य निधि|मूल्य मापक|विनिमय का माध्यम|स्थगित भुगतान का मानक|मूल्य मापक|MJC-3_U2_T2.1|30
8|वस्तु विनिमय प्रणाली में 'धन के संचय' (Storage of Wealth) में क्या कठिनाई थी?|मुद्रास्फीति का डर|वस्तुओं का खराब होना और विभाजन की समस्या|उच्च टैक्स दरें|ब्याज दर की अस्थिरता|वस्तुओं का खराब होना और विभाजन की समस्या|MJC-3_U2_T2.1|30
9|मुद्रा का 'भविष्य निधि' (Store of Value) कार्य क्या करने की अनुमति देता है?|केवल दैनिक लेनदेन|क्रय शक्ति को वर्तमान से भविष्य में स्थानांतरित करना|सरकारी बजट बनाना|केवल ऋण देना|क्रय शक्ति को वर्तमान से भविष्य में स्थानांतरित करना|MJC-3_U2_T2.1|30
10|'भविष्य निधि' के रूप में मुद्रा की क्षमता को कौन सा कारक कम कर सकता है?|विनिमय दर|अपस्फीति|मुद्रास्फीति (Inflation)|सरकारी व्यय|मुद्रास्फीति (Inflation)|MJC-3_U2_T2.1|30
11|मुद्रा का वह कार्य जो हमें ऋणों और भविष्य के भुगतानों को व्यक्त करने और तय करने की अनुमति देता है?|भविष्य निधि|मूल्य मापक|स्थगित भुगतानों का मानक|विनिमय का माध्यम|स्थगित भुगतानों का मानक|MJC-3_U2_T2.1|30
12|'स्थगित भुगतानों का मानक' किस चीज़ को संभव बनाता है?|केवल नकद लेनदेन|आधुनिक ऋण बाज़ारों का विकास|वस्तुओं का तत्काल उपभोग|केवल आयात-निर्यात|आधुनिक ऋण बाज़ारों का विकास|MJC-3_U2_T2.1|30
13|वस्तु विनिमय में भविष्य के भुगतान (Deferred Payments) में मुख्य कठिनाई क्या थी?|मूल्य में अनिश्चितता और वस्तु की गुणवत्ता|उच्च पूंजी निर्माण|सरकारी गारंटी की कमी|कम ब्याज दरें|मूल्य में अनिश्चितता और वस्तु की गुणवत्ता|MJC-3_U2_T2.1|30
14|मुद्रा के 'विनिमय का माध्यम' होने का कौन सा गुण है?|तरलता (Liquidity)|मूल्य की स्थिरता|टिकाऊपन|अविभाज्य होना|तरलता (Liquidity)|MJC-3_U2_T2.1|30
15|अगर कोई वस्तु सस्ती हो जाए, तो एक दी गई राशि की मुद्रा की क्रय शक्ति पर क्या प्रभाव पड़ेगा?|बढ़ जाएगी|घट जाएगी|अपरिवर्तित रहेगी|शून्य हो जाएगी|बढ़ जाएगी|MJC-3_U2_T2.1|30
16|मुद्रा का कौन सा कार्य हमें लेखांकन (Accounting) और हिसाब-किताब में मदद करता है?|भविष्य निधि|विनिमय का माध्यम|मूल्य मापक|स्थगित भुगतान का मानक|मूल्य मापक|MJC-3_U2_T2.1|30
17|मुद्रा के किस कार्य के कारण लोगों को बचत करने और निवेश करने के लिए प्रोत्साहन मिलता है?|विनिमय का माध्यम|स्थगित भुगतान|भविष्य निधि|मूल्य की इकाई|भविष्य निधि|MJC-3_U2_T2.1|30
18|वस्तु विनिमय में 'दोहरे संयोग का अभाव' क्यों होता है?|वस्तुओं का खराब होना|खरीदने और बेचने वाले दोनों की ज़रूरतें मेल खानी चाहिए|उच्च सरकारी नियम|वस्तुओं की गुणवत्ता|खरीदने और बेचने वाले दोनों की ज़रूरतें मेल खानी चाहिए|MJC-3_U2_T2.1|30
19|मुद्रा के चारों कार्यों में से कौन सा कार्य प्राथमिक कार्य नहीं है, बल्कि एक सहायक कार्य है?|मूल्य मापक|विनिमय का माध्यम|भविष्य निधि|कोई नहीं|भविष्य निधि|MJC-3_U2_T2.1|30
20|मुद्रा के किस कार्य को 'मूल्य का संचायक' (Store of Value) भी कहा जाता है?|भविष्य निधि|विनिमय का माध्यम|मूल्य मापक|स्थगित भुगतान का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
21|अगर तुम्हें किसी से कोई वस्तु खरीदनी है, तो तुम्हें मुद्रा के किस कार्य की सबसे पहले आवश्यकता होगी?|स्थगित भुगतान का मानक|मूल्य मापक|विनिमय का माध्यम|भविष्य निधि|विनिमय का माध्यम|MJC-3_U2_T2.1|30
22|मुद्रा के मूल्य मापक होने से क्या लाभ होता है?|व्यापार समझौते जटिल होते हैं|वस्तुओं की तुलना सरल हो जाती है|केवल सोना संचित होता है|सरकारी ऋण बढ़ता है|वस्तुओं की तुलना सरल हो जाती है|MJC-3_U2_T2.1|30
23|'तरलता' (Liquidity) का सबसे अच्छा उदाहरण मुद्रा का कौन सा कार्य है?|स्थगित भुगतान का मानक|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|विनिमय का माध्यम|MJC-3_U2_T2.1|30
24|यदि मुद्रास्फीति बहुत अधिक हो, तो मुद्रा का कौन सा कार्य सबसे ज़्यादा कमज़ोर होता है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतानों का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
25|बैंक द्वारा घर के लिए 'होम लोन' देना, मुद्रा के किस कार्य पर आधारित है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतानों का मानक|स्थगित भुगतानों का मानक|MJC-3_U2_T2.1|30
26|वस्तु विनिमय प्रणाली में 'मूल्य के सामान्य मापक' के अभाव के कारण क्या करना पड़ता था?|वस्तुओं को छोटे हिस्सों में बांटना|हर वस्तु का मूल्य दूसरी वस्तु के संदर्भ में बताना|केवल नकदी का उपयोग करना|कोई भी लेन-देन न करना|हर वस्तु का मूल्य दूसरी वस्तु के संदर्भ में बताना|MJC-3_U2_T2.1|30
27|मुद्रा का कौन सा गुण उसे भविष्य निधि (Store of Value) के रूप में कार्य करने में मदद करता है?|टिकाऊपन (Durability)|स्थिरता|स्वीकार्यता|आसानी से परिवर्तनीय (Liquidity)|टिकाऊपन (Durability)|MJC-3_U2_T2.1|30
28|जब सरकार बांड जारी करके भविष्य में भुगतान का वादा करती है, तो वह मुद्रा के किस कार्य का उपयोग कर रही है?|मूल्य मापक|भविष्य निधि|स्थगित भुगतानों का मानक|विनिमय का माध्यम|स्थगित भुगतानों का मानक|MJC-3_U2_T2.1|30
29|मुद्रा की किस विशेषता के कारण 'दोहरे संयोग के अभाव' की समस्या समाप्त हो जाती है?|इसका सार्वभौमिक रूप से स्वीकार्य होना|इसका टिकाऊ होना|इसका अविभाज्य होना|इस पर टैक्स लगना|इसका सार्वभौमिक रूप से स्वीकार्य होना|MJC-3_U2_T2.1|30
30|मुद्रा का 'विनिमय का माध्यम' कार्य, वस्तुओं और सेवाओं को खरीदने-बेचने की प्रक्रिया को कैसा बनाता है?|जटिल|अत्यंत सरल और कुशल|अप्रभावी|असुरक्षित|अत्यंत सरल और कुशल|MJC-3_U2_T2.1|30
31|वस्तु विनिमय में कौन सी चीज़ को लंबे समय तक सुरक्षित रखना मुश्किल था?|सोने के सिक्के|वस्तुएँ (जैसे गेहूँ, सब्ज़ियाँ)|सरकारी बॉन्ड|बैंक जमा|वस्तुएँ (जैसे गेहूँ, सब्ज़ियाँ)|MJC-3_U2_T2.1|30
32|मुद्रा हमें अपनी कमाई को 'जमा' करने का एक तरीका प्रदान करती है, यह किस कार्य से संबंधित है?|मूल्य मापक|विनिमय का माध्यम|भविष्य निधि|स्थगित भुगतान|भविष्य निधि|MJC-3_U2_T2.1|30
33|वस्तु विनिमय में धन के संचय के लिए किस चीज़ की ज़रूरत पड़ती थी, जो मुद्रा में नहीं?|बड़ी जगह और रखरखाव|उच्च ब्याज दरें|सरकारी नियम|उच्च टैक्स|बड़ी जगह और रखरखाव|MJC-3_U2_T2.1|30
34|मुद्रा के मूल्य मापक होने से किस चीज़ में सुविधा मिलती है?|अंतर्राष्ट्रीय राजनीति|आर्थिक गणना (Economic Calculation)|सैन्य खर्च|फुटबॉल मैच के स्कोर|आर्थिक गणना (Economic Calculation)|MJC-3_U2_T2.1|30
35|मुद्रा के 'स्थगित भुगतानों का मानक' कार्य को कौन कमज़ोर कर सकता है?|कम ब्याज दरें|उच्च और अप्रत्याशित मुद्रास्फीति|वस्तु विनिमय का उपयोग|कम सरकारी खर्च|उच्च और अप्रत्याशित मुद्रास्फीति|MJC-3_U2_T2.1|30
36|कौन सा गुण मुद्रा को 'सबसे तरल संपत्ति' (Most Liquid Asset) बनाता है?|स्थगित भुगतान का मानक|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|विनिमय का माध्यम|MJC-3_U2_T2.1|30
37|'साहूकार' और 'सुनार' के शुरुआती दिनों में ऋण का जन्म मुद्रा के किस कार्य से जुड़ा था?|भविष्य निधि|विनिमय का माध्यम|मूल्य मापक|स्थगित भुगतानों का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
38|मुद्रा का कौन सा कार्य आर्थिक अनिश्चितता से निपटने के लिए लोगों को नकद आरक्षितियाँ रखने के लिए प्रोत्साहित करता है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतान का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
39|'धन की तरलता' (Liquidity of Wealth) किस कार्य से जुड़ी है?|मूल्य मापक|भविष्य निधि|विनिमय का माध्यम|स्थगित भुगतान का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
40|यदि मुद्रा एक 'स्थगित भुगतानों का मानक' न होती, तो कौन सी गतिविधि असंभव हो जाती?|दैनिक खरीददारी|राष्ट्रीय आय की गणना|दीर्घकालिक ऋण अनुबंध|मूल्यों की तुलना|दीर्घकालिक ऋण अनुबंध|MJC-3_U2_T2.1|30
41|मुद्रा का कौन सा कार्य हमें हर चीज़ को एक ही तराजू पर तौलने की क्षमता देता है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतान का मानक|मूल्य मापक|MJC-3_U2_T2.1|30
42|मुद्रा का कौन सा कार्य सीधे तौर पर 'मुद्रास्फीति' की समस्या से जुड़ा है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतान का मानक|भविष्य निधि|MJC-3_U2_T2.1|30
