id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|समष्टि मांग (Aggregate Demand - AD) क्या दर्शाती है?|किसी एक वस्तु की कुल मांग|कीमत के एक निश्चित स्तर पर अर्थव्यवस्था में वस्तुओं और सेवाओं की कुल मांग|कुल राष्ट्रीय बचत|बाजार में विक्रेताओं की कुल संख्या|कीमत के एक निश्चित स्तर पर अर्थव्यवस्था में वस्तुओं और सेवाओं की कुल मांग|MJC-3_U3_T3.2|30
2|समष्टि मांग (AD) वक्र का ढलान कैसा होता है?|सकारात्मक (Positive)|नकारात्मक (Negative)|शून्य|असीमित|नकारात्मक (Negative)|MJC-3_U3_T3.2|30
3|समष्टि मांग (AD) वक्र के चार मुख्य घटक कौन से हैं?|सकल लाभ, मजदूरी, किराया, ब्याज|उपभोग (C), निवेश (I), सरकारी व्यय (G), शुद्ध निर्यात (NX)|कीमत स्तर, उत्पादन, रोजगार, मुद्रास्फीति|बचत, सरकारी व्यय, कर, आयात|उपभोग (C), निवेश (I), सरकारी व्यय (G), शुद्ध निर्यात (NX)|MJC-3_U3_T3.2|30
4|कीमत स्तर में वृद्धि होने पर शुद्ध निर्यात (Net Exports - NX) पर क्या प्रभाव पड़ता है?|NX बढ़ता है|NX घटता है|NX अपरिवर्तित रहता है|पहले बढ़ता है, फिर घटता है|NX घटता है|MJC-3_U3_T3.2|30
5|समष्टि मांग (AD) वक्र के ऋणात्मक ढलान का कारण क्या है?|केवल सरकारी नीति|धन प्रभाव (Wealth Effect), ब्याज दर प्रभाव, और शुद्ध निर्यात प्रभाव|केवल मुद्रास्फीति|केवल बेरोजगारी|धन प्रभाव (Wealth Effect), ब्याज दर प्रभाव, और शुद्ध निर्यात प्रभाव|MJC-3_U3_T3.2|30
6|कीमत स्तर में कमी होने पर उपभोक्ता के धन (Wealth) पर क्या प्रभाव पड़ता है?|वास्तविक धन का मूल्य घट जाता है|वास्तविक धन का मूल्य बढ़ जाता है|वास्तविक धन का मूल्य अपरिवर्तित रहता है|उपभोक्ता अपनी संपत्ति बेचता है|वास्तविक धन का मूल्य बढ़ जाता है|MJC-3_U3_T3.2|30
7|'ब्याज दर प्रभाव' (Interest Rate Effect) समष्टि मांग वक्र के ऋणात्मक ढलान का कारण कैसे बनता है?|उच्च कीमत $\\rightarrow$ कम निवेश|उच्च कीमत $\\rightarrow$ उच्च ब्याज दर $\\rightarrow$ कम निवेश|उच्च कीमत $\\rightarrow$ कम ब्याज दर $\\rightarrow$ अधिक उपभोग|कम कीमत $\\rightarrow$ उच्च ब्याज दर $\\rightarrow$ कम निर्यात|उच्च कीमत $\\rightarrow$ उच्च ब्याज दर $\\rightarrow$ कम निवेश|MJC-3_U3_T3.2|30
8|यदि कीमत स्तर में वृद्धि होती है, तो 'धन प्रभाव' (Wealth Effect) के कारण उपभोग (Consumption - C) पर क्या प्रभाव पड़ता है?|उपभोग बढ़ता है|उपभोग घटता है|उपभोग स्थिर रहता है|उपभोग दोगुना हो जाता है|उपभोग घटता है|MJC-3_U3_T3.2|30
9|कीमत स्तर में वृद्धि के कारण शुद्ध निर्यात में कमी होना किस प्रभाव को दर्शाता है?|धन प्रभाव|ब्याज दर प्रभाव|विनिमय दर प्रभाव (Exchange Rate Effect)|गुणक प्रभाव|विनिमय दर प्रभाव (Exchange Rate Effect)|MJC-3_U3_T3.2|30
10|समष्टि मांग (AD) में सबसे बड़ा और सबसे स्थिर घटक कौन सा है?|निवेश (I)|सरकारी व्यय (G)|उपभोग (C)|शुद्ध निर्यात (NX)|उपभोग (C)|MJC-3_U3_T3.2|30
11|सरकारी व्यय (G) में वृद्धि होने पर समष्टि मांग (AD) वक्र पर क्या प्रभाव पड़ता है?|AD वक्र बाएँ (Left) की ओर शिफ्ट होता है|AD वक्र दाएँ (Right) की ओर शिफ्ट होता है|AD वक्र पर कोई प्रभाव नहीं पड़ता|AD वक्र पर नीचे की ओर गति होती है|AD वक्र दाएँ (Right) की ओर शिफ्ट होता है|MJC-3_U3_T3.2|30
12|उपभोक्ताओं के भविष्य के प्रति 'आशावादी' (Optimistic) होने पर AD वक्र पर क्या प्रभाव पड़ता है?|AD वक्र दाएँ (Right) की ओर शिफ्ट होता है|AD वक्र बाएँ (Left) की ओर शिफ्ट होता है|AD वक्र पर ऊपर की ओर गति होती है|AD वक्र पर नीचे की ओर गति होती है|AD वक्र दाएँ (Right) की ओर शिफ्ट होता है|MJC-3_U3_T3.2|30
13|यदि किसी अर्थव्यवस्था में करों (Taxes) में वृद्धि की जाती है, तो AD वक्र पर क्या प्रभाव पड़ता है?|AD वक्र दाएँ (Right) की ओर शिफ्ट होता है|AD वक्र बाएँ (Left) की ओर शिफ्ट होता है|AD वक्र पर कोई प्रभाव नहीं पड़ता|केवल उपभोग बढ़ता है|AD वक्र बाएँ (Left) की ओर शिफ्ट होता है|MJC-3_U3_T3.2|30
14|विदेशों में राष्ट्रीय आय में वृद्धि होने पर किसी देश के शुद्ध निर्यात (NX) पर क्या प्रभाव पड़ता है?|NX अपरिवर्तित रहता है|NX घटता है (आयात बढ़ता है)|NX बढ़ता है (निर्यात बढ़ता है)|पहले घटता है, फिर बढ़ता है|NX बढ़ता है (निर्यात बढ़ता है)|MJC-3_U3_T3.2|30
15|समष्टि मांग (AD) वक्र में 'शिफ्ट' (Shift) और 'गति' (Movement) के बीच मुख्य अंतर क्या है?|शिफ्ट केवल सरकारी नीति के कारण होता है|गति कीमत स्तर में बदलाव के कारण होती है, जबकि शिफ्ट कीमत स्तर को छोड़कर अन्य कारकों के कारण होता है|दोनों एक ही चीज़ हैं|गति केवल निवेश के कारण होती है|गति कीमत स्तर में बदलाव के कारण होती है, जबकि शिफ्ट कीमत स्तर को छोड़कर अन्य कारकों के कारण होता|MJC-3_U3_T3.2|30
16|समष्टि आपूर्ति (Aggregate Supply - AS) क्या दर्शाती है?|किसी एक उत्पाद का कुल उत्पादन|कीमत के एक निश्चित स्तर पर फर्में उत्पादन के लिए तैयार हैं और उनका कुल उत्पादन|कुल सरकारी राजस्व|देश की कुल बचत|कीमत के एक निश्चित स्तर पर फर्में उत्पादन के लिए तैयार हैं और उनका कुल उत्पादन|MJC-3_U3_T3.2|30
17|अल्पकालिक समष्टि आपूर्ति (Short-Run Aggregate Supply - SRAS) वक्र का ढलान कैसा होता है?|सकारात्मक (Positive)|नकारात्मक|शून्य|लंबवत (Vertical)|सकारात्मक (Positive)|MJC-3_U3_T3.2|30
18|दीर्घकालिक समष्टि आपूर्ति (Long-Run Aggregate Supply - LRAS) वक्र का आकार कैसा होता है?|नकारात्मक ढलान वाला|क्षैतिज (Horizontal)|लंबवत (Vertical)|सकारात्मक ढलान वाला|लंबवत (Vertical)|MJC-3_U3_T3.2|30
19|LRAS वक्र किस स्तर के उत्पादन को दर्शाता है?|चक्रीय उत्पादन|संभावित GDP (Potential GDP) या पूर्ण रोजगार उत्पादन|वास्तविक GDP|नाममात्र GDP|संभावित GDP (Potential GDP) या पूर्ण रोजगार उत्पादन|MJC-3_U3_T3.2|30
20|SRAS वक्र का सकारात्मक ढलान किस सिद्धांत पर आधारित है?|केवल धन प्रभाव|अस्थिर मजदूरी (Sticky-Wage) सिद्धांत और अस्थिर कीमत (Sticky-Price) सिद्धांत|केवल ब्याज दर प्रभाव|केवल सरकारी व्यय|अस्थिर मजदूरी (Sticky-Wage) सिद्धांत और अस्थिर कीमत (Sticky-Price) सिद्धांत|MJC-3_U3_T3.2|30
21|LRAS वक्र लंबवत (Vertical) क्यों होता है?|कीमत स्तर उत्पादन को प्रभावित करता है|दीर्घकाल में, कीमत स्तर केवल नाममात्र मजदूरी को प्रभावित करता है, न कि वास्तविक उत्पादन को|केवल सरकारी नीति|केवल निवेश में वृद्धि|दीर्घकाल में, कीमत स्तर केवल नाममात्र मजदूरी को प्रभावित करता है, न कि वास्तविक उत्पादन को|MJC-3_U3_T3.2|30
22|अल्पकाल में, फर्मों द्वारा उत्पादन बढ़ाने के लिए कौन सी लागतें अस्थिर (Sticky) मानी जाती हैं?|कुल राजस्व|मजदूरी और अन्य आगत लागतें|केवल बिक्री मूल्य|केवल विज्ञापन लागत|मजदूरी और अन्य आगत लागतें|MJC-3_U3_T3.2|30
