id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|राजकोषीय गुणक (Fiscal Multiplier) की परिभाषा क्या है?|सरकारी व्यय में परिवर्तन और इसके परिणामस्वरूप ब्याज दर में परिवर्तन का अनुपात|सरकारी व्यय में परिवर्तन और इसके परिणामस्वरूप मुद्रास्फीति में परिवर्तन का अनुपात|सरकारी व्यय में परिवर्तन और इसके परिणामस्वरूप GDP में परिवर्तन का अनुपात|GDP में परिवर्तन और इसके परिणामस्वरूप उपभोग में परिवर्तन का अनुपात|सरकारी व्यय में परिवर्तन और इसके परिणामस्वरूप GDP में परिवर्तन का अनुपात|MJC-3_U3_T3.3.1|30
2|राजकोषीय गुणक का सूत्र (सरल मॉडल में) क्या है?|$\\frac{1}{MPS}$|$\\frac{1}{MPM}$|$\\frac{1}{MPC}$|$\\frac{1}{1 - MPC}$|$\\frac{1}{1 - MPC}$|MJC-3_U3_T3.3.1|30
3|MPC (Marginal Propensity to Consume) का पूर्ण रूप क्या है?|सीमांत उपभोग लागत|सीमांत उपभोग प्रवृत्ति (Marginal Propensity to Consume)|सीमांत उत्पादन लागत|सीमांत बचत प्रवृत्ति|सीमांत उपभोग प्रवृत्ति (Marginal Propensity to Consume)|MJC-3_U3_T3.3.1|30
4|यदि MPC $0.8$ है, तो सरकारी व्यय गुणक (Government Expenditure Multiplier) का मान क्या होगा?|2|5|8|10|5|MJC-3_U3_T3.3.1|30
5|यदि सीमांत बचत प्रवृत्ति (MPS) $0.2$ है, तो गुणक का मान क्या होगा?|2|5|0.8|10|5|MJC-3_U3_T3.3.1|30
6|MPC और गुणक के बीच क्या संबंध है?|कोई संबंध नहीं|MPC जितना अधिक होगा, गुणक उतना ही अधिक होगा|MPC जितना कम होगा, गुणक उतना ही अधिक होगा|MPC हमेशा गुणक के बराबर होता है|MPC जितना अधिक होगा, गुणक उतना ही अधिक होगा|MJC-3_U3_T3.3.1|30
7|सरकारी व्यय गुणक का उपयोग क्या मापने के लिए किया जाता है?|करों में परिवर्तन का प्रभाव|GDP पर सरकारी व्यय में परिवर्तन का समग्र प्रभाव|ब्याज दर में परिवर्तन का प्रभाव|मुद्रा आपूर्ति में परिवर्तन का प्रभाव|GDP पर सरकारी व्यय में परिवर्तन का समग्र प्रभाव|MJC-3_U3_T3.3.1|30
8|राजकोषीय गुणक के कारण GDP में 'शृंखला प्रतिक्रिया' (Chain Reaction) क्यों होती है?|केवल सरकारी ऋण|सरकारी व्यय आय बनाता है, जिससे उपभोग में और वृद्धि होती है|केवल ब्याज दर|केवल निर्यात में वृद्धि|सरकारी व्यय आय बनाता है, जिससे उपभोग में और वृद्धि होती है|MJC-3_U3_T3.3.1|30
9|'संतुलित बजट गुणक' (Balanced Budget Multiplier) का मान क्या होता है (सरल मॉडल में)?|0|1|5|MPC के बराबर|1|MJC-3_U3_T3.3.1|30
10|कर गुणक (Tax Multiplier) का मान सरकारी व्यय गुणक से कैसा होता है?|समान|कम (लेकिन नकारात्मक)|अधिक (और सकारात्मक)|हमेशा शून्य|कम (लेकिन नकारात्मक)|MJC-3_U3_T3.3.1|30
