id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|सकल घरेलू उत्पाद (GDP) की परिभाषा में 'घरेलू सीमा' का क्या अर्थ है?|केवल राजनीतिक सीमा|देश की भौगोलिक और राजनीतिक सीमाएँ|केवल उत्पादन के कारक की राष्ट्रीयता|केवल सीमा शुल्क क्षेत्र|देश की भौगोलिक और राजनीतिक सीमाएँ|MJC-3_U1_T1.3|30
2|GDP में, हम केवल किन वस्तुओं और सेवाओं के मौद्रिक मूल्य को गिनते हैं?|मध्यवर्ती वस्तुएँ|पुरानी वस्तुएँ|अंतिम वस्तुएँ|उपभोग वस्तुएँ|अंतिम वस्तुएँ|MJC-3_U1_T1.3|30
3|राष्ट्रीय आय की गणना में 'दोहरी गणना' (Double Counting) से बचने के लिए क्या किया जाता है?|केवल निर्यात मूल्य गिनते हैं|केवल अंतिम वस्तुओं का मूल्य गिनते हैं|केवल कच्चे माल का मूल्य गिनते हैं|केवल निजी व्यय गिनते हैं|केवल अंतिम वस्तुओं का मूल्य गिनते हैं|MJC-3_U1_T1.3|30
4|यदि कोई विदेशी कंपनी भारत की सीमा के भीतर उत्पादन करके लाभ कमाती है, तो यह किसमें गिना जाएगा?|केवल GDP में|केवल GNP में|GDP और GNP दोनों में|किसी में नहीं|केवल GDP में|MJC-3_U1_T1.3|30
5|सकल राष्ट्रीय उत्पाद (GNP) किस पर आधारित होता है?|भौगोलिक सीमा|सामान्य निवासियों की राष्ट्रीयता|बाजार मूल्य|उत्पादन की मात्रा|सामान्य निवासियों की राष्ट्रीयता|MJC-3_U1_T1.3|30
6|GNP और GDP के बीच मुख्य अंतर क्या है?|शुद्ध अप्रत्यक्ष कर|घिसावट|शुद्ध निर्यात|विदेश से शुद्ध कारक आय (NFIA)|विदेश से शुद्ध कारक आय (NFIA)|MJC-3_U1_T1.3|30
7|NFIA (विदेश से शुद्ध कारक आय) का सूत्र क्या है?|निर्यात - आयात|प्राप्त कारक आय - भुगतान कारक आय|GDP - GNP|GNP - NNP|प्राप्त कारक आय - भुगतान कारक आय|MJC-3_U1_T1.3|30
8|शुद्ध राष्ट्रीय उत्पाद (NNP) प्राप्त करने के लिए GNP में से किसे घटाया जाता है?|शुद्ध अप्रत्यक्ष कर|सब्सिडी|घिसावट (Depreciation)|हस्तांतरण भुगतान|घिसावट (Depreciation)|MJC-3_U1_T1.3|30
9|'घिसावट' (Depreciation) का दूसरा नाम क्या है?|मूल्य वृद्धि|निश्चित पूंजी का उपभोग|निवेश|राष्ट्रीय आय|निश्चित पूंजी का उपभोग|MJC-3_U1_T1.3|30
10|'कारक लागत' (Factor Cost) पर NNP को और किस नाम से जाना जाता है?|व्यक्तिगत आय|बाज़ार मूल्य|राष्ट्रीय आय (National Income)|निजी आय|राष्ट्रीय आय (National Income)|MJC-3_U1_T1.3|30
11|NNP at Market Price से NNP at Factor Cost तक पहुँचने के लिए क्या एडजस्टमेंट किया जाता है?|घिसावट घटाना|NFIA जोड़ना|शुद्ध अप्रत्यक्ष कर घटाना|सरकारी खर्च घटाना|शुद्ध अप्रत्यक्ष कर घटाना|MJC-3_U1_T1.3|30
12|शुद्ध अप्रत्यक्ष कर (Net Indirect Taxes) का सूत्र क्या है?|अप्रत्यक्ष कर + सब्सिडी|सब्सिडी - अप्रत्यक्ष कर|अप्रत्यक्ष कर - सब्सिडी|GDP - NNP|अप्रत्यक्ष कर - सब्सिडी|MJC-3_U1_T1.3|30
13|बाज़ार मूल्य (Market Price) में क्या शामिल होता है?|सब्सिडी|घिसावट|अप्रत्यक्ष कर|केवल लाभ|अप्रत्यक्ष कर|MJC-3_U1_T1.3|30
14|वह आय जो निजी क्षेत्र (परिवारों और निजी फर्मों) को विभिन्न स्रोतों से प्राप्त होती है, क्या कहलाती है?|व्यक्तिगत आय|व्यक्तिगत व्यय योग्य आय|निजी आय|राष्ट्रीय आय|निजी आय|MJC-3_U1_T1.3|30
15|निजी आय में से किसे घटाने पर व्यक्तिगत आय (Personal Income) प्राप्त होती है?|अप्रत्यक्ष कर|सरकारी खर्च|कॉर्पोरेट कर और कंपनियों का अविभाजित लाभ|हस्तांतरण भुगतान|कॉर्पोरेट कर और कंपनियों का अविभाजित लाभ|MJC-3_U1_T1.3|30
16|व्यक्तिगत व्यय योग्य आय (Personal Disposable Income - DPI) का सूत्र क्या है?|व्यक्तिगत आय - प्रत्यक्ष व्यक्तिगत कर|व्यक्तिगत आय + सब्सिडी|व्यक्तिगत आय - घिसावट|व्यक्तिगत आय + हस्तांतरण भुगतान|व्यक्तिगत आय - प्रत्यक्ष व्यक्तिगत कर|MJC-3_U1_T1.3|30
17|एक भारतीय नागरिक जो दुबई में नौकरी करके पैसा कमाता है, उसकी आय किसमें गिनी जाएगी?|केवल भारत के GDP में|केवल भारत के GNP में|GDP और GNP दोनों में|किसी में नहीं|केवल भारत के GNP में|MJC-3_U1_T1.3|30
18|सकल (Gross) अवधारणा को शुद्ध (Net) अवधारणा में बदलने के लिए क्या करना होगा?|NFIA घटाना|शुद्ध अप्रत्यक्ष कर जोड़ना|घिसावट घटाना|सब्सिडी जोड़ना|घिसावट घटाना|MJC-3_U1_T1.3|30
19|किसी अर्थव्यवस्था की 'आर्थिक हलचल' को मापने का सबसे अच्छा संकेतक कौन सा है जो भौगोलिक सीमा पर केंद्रित हो?|GNP|NNP|GDP|DPI|GDP|MJC-3_U1_T1.3|30
20|किसे अक्सर देश की 'वास्तविक राष्ट्रीय आय' का सबसे अच्छा माप माना जाता है?|GDP at MP|GNP at MP|NNP at FC|NNP at MP|NNP at FC|MJC-3_U1_T1.3|30
