id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|वाणिज्यिक बैंकों के ऋण निर्माण (Credit Creation) की नींव कहाँ पड़ी?|केंद्रीय बैंक की स्थापना से|सुनारों द्वारा जमा किए गए सोने को उधार देने से|औद्योगिक क्रांति से|सरकारी बॉन्ड की बिक्री से|सुनारों द्वारा जमा किए गए सोने को उधार देने से|MJC-3_U2_T2.5|30
2|आधुनिक बैंकिंग में 'बैंक' शब्द की उत्पत्ति किस इतालवी शब्द से हुई, जिसका अर्थ बेंच होता है?|Banka|Moneta|Creditum|Banco|Banco|MJC-3_U2_T2.5|30
3|भारत में प्रेसीडेंसी बैंकों (बैंक ऑफ बंगाल, आदि) को मिलाकर 1921 में कौन सा बैंक बनाया गया?|RBI|इम्पीरियल बैंक ऑफ इंडिया|पंजाब नेशनल बैंक|बैंक ऑफ हिंदुस्तान|इम्पीरियल बैंक ऑफ इंडिया|MJC-3_U2_T2.5|30
4|भारत में 14 प्रमुख वाणिज्यिक बैंकों का राष्ट्रीयकरण किस वर्ष किया गया था?|1935|1949|1969|1991|1969|MJC-3_U2_T2.5|30
5|वाणिज्यिक बैंकों का सबसे प्राथमिक और अनिवार्य कार्य क्या है?|विदेशी मुद्रा बेचना|जमा स्वीकार करना और ऋण देना|सरकारी ऋण का प्रबंधन|केवल लाभ कमाना|जमा स्वीकार करना और ऋण देना|MJC-3_U2_T2.5|30
6|वह जमा राशि जिस पर सबसे ज़्यादा ब्याज मिलता है, लेकिन निकालने पर जुर्माना लग सकता है?|चालू जमा|बचत जमा|सावधि जमा (Fixed Deposits)|आवर्ती जमा|सावधि जमा (Fixed Deposits)|MJC-3_U2_T2.5|30
7|ग्राहकों को उनके खाते में जमा राशि से ज़्यादा पैसा निकालने की सुविधा (एक निश्चित सीमा तक) क्या कहलाती है?|नकद साख|ओवरड्राफ्ट|मांग ऋण|सावधि ऋण|ओवरड्राफ्ट|MJC-3_U2_T2.5|30
8|NEFT, RTGS, IMPS और UPI का उपयोग करके निधि का हस्तांतरण करना बैंक के किस कार्य के तहत आता है?|प्राथमिक कार्य|सहायक/एजेंसी कार्य|सामान्य उपयोगिता कार्य|साख निर्माण|सहायक/एजेंसी कार्य|MJC-3_U2_T2.5|30
9|ग्राहकों को उनके कीमती सामान सुरक्षित रखने के लिए बैंक कौन सी सुविधा प्रदान करते हैं?|नकद साख|ओवरड्राफ्ट|लॉकर सुविधा|सावधि जमा|लॉकर सुविधा|MJC-3_U2_T2.5|30
10|सार्वजनिक क्षेत्र के बैंकों (PSBs) में सरकार की हिस्सेदारी कितनी होती है?|10% से कम|50% से ज़्यादा|75% से ज़्यादा|100%|50% से ज़्यादा|MJC-3_U2_T2.5|30
11|HDFC बैंक, ICICI बैंक और Axis बैंक किस प्रकार के वाणिज्यिक बैंक हैं?|सार्वजनिक क्षेत्र के बैंक|विदेशी बैंक|निजी क्षेत्र के बैंक|क्षेत्रीय ग्रामीण बैंक|निजी क्षेत्र के बैंक|MJC-3_U2_T2.5|30
12|क्षेत्रीय ग्रामीण बैंक (RRBs) की स्थापना किस उद्देश्य से की गई है?|केवल निर्यात को बढ़ावा देना|शहरी क्षेत्रों में लाभ कमाना|ग्रामीण क्षेत्रों में बैंकिंग और वित्तीय सेवाएँ प्रदान करना|केवल बड़े निगमों को ऋण देना|ग्रामीण क्षेत्रों में बैंकिंग और वित्तीय सेवाएँ प्रदान करना|MJC-3_U2_T2.5|30
13|वाणिज्यिक बैंकों के लिए 'देनदारी' (Liability) क्या होती है?|ऋण देना|सरकारी प्रतिभूतियाँ|ग्राहकों की जमाएँ|बैंक की इमारत|ग्राहकों की जमाएँ|MJC-3_U2_T2.5|30
14|वाणिज्यिक बैंकों की 'सबसे बड़ी और सबसे महत्वपूर्ण परिसंपत्ति' (Asset) क्या है?|नकद आरक्षितियाँ|सरकारी प्रतिभूतियाँ|ऋण और अग्रिम|बैंक की इमारत|ऋण और अग्रिम|MJC-3_U2_T2.5|30
15|बैंक अपनी परिसंपत्तियों के वितरण में किन तीन कारकों के बीच संतुलन बनाते हैं?|टैक्स, सब्सिडी, निर्यात|लाभप्रदता, तरलता, सुरक्षा|लाभ, हानि, व्यय|CRR, SLR, MSF|लाभप्रदता, तरलता, सुरक्षा|MJC-3_U2_T2.5|30
16|बैंक किस परिसंपत्ति से सबसे ज़्यादा कमाई करते हैं, लेकिन वह सबसे ज़्यादा जोखिम भरी भी होती है?|नकद आरक्षितियाँ|ऋण और अग्रिम (Loans)|सरकारी प्रतिभूतियाँ|लॉकर|ऋण और अग्रिम (Loans)|MJC-3_U2_T2.5|30
17|CRR (नकद आरक्षित अनुपात) के रूप में RBI के पास रखी गई आरक्षितियाँ, बैंक की किस परिसंपत्ति का हिस्सा हैं?|ऋण और अग्रिम|नकद आरक्षितियाँ|सरकारी प्रतिभूतियाँ|अन्य प्रतिभूतियाँ|नकद आरक्षितियाँ|MJC-3_U2_T2.5|30
18|SLR (सांविधिक तरलता अनुपात) के तहत बैंक को अपनी जमा का कितना हिस्सा किसमें निवेश करना अनिवार्य होता है?|केवल कॉर्पोरेट बॉन्ड|नकद, सोना या अनुमोदित सरकारी प्रतिभूतियाँ|विदेशी मुद्रा|केवल नकद|नकद, सोना या अनुमोदित सरकारी प्रतिभूतियाँ|MJC-3_U2_T2.5|30
19|SLR और CRR के नियमों का पालन करना वाणिज्यिक बैंकों के परिसंपत्ति वितरण को कैसे प्रभावित करता है?|लाभप्रदता बढ़ाता है|तरलता बनाए रखने के लिए अनिवार्य सीमाएँ तय करता है|ऋण की मांग बढ़ाता है|निवेश जोखिम कम करता है|तरलता बनाए रखने के लिए अनिवार्य सीमाएँ तय करता है|MJC-3_U2_T2.5|30
