id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'निज भाषा उन्नति अहै' निबंध के लेखक कौन हैं?|आचार्य रामचंद्र शुक्ल|महावीर प्रसाद द्विवेदी|भारतेंदु हरिश्चंद्र|प्रेमचंद|भारतेंदु हरिश्चंद्र|MDC-3_U1_T1.2|30
2|भारतेंदु हरिश्चंद्र ने यह प्रसिद्ध निबंध किस छंद या शैली में लिखा है?|दोहा|सोरठा|चौपाई|रोला|दोहा|MDC-3_U1_T1.2|30
3|इस निबंध की सर्वाधिक चर्चित पंक्ति क्या है?|"सब दिन होत न एक समाना"|"निज भाषा उन्नति अहै, सब उन्नति को मूल"|"भारत जननी तेरी जय हो"|"धन्य भाग भारत के"|"निज भाषा उन्नति अहै, सब उन्नति को मूल"|MDC-3_U1_T1.2|30
4|भारतेंदु के अनुसार, 'सब उन्नति को मूल' क्या है?|धन|अंग्रेजी भाषा|अपनी भाषा (निज भाषा)|विज्ञान|अपनी भाषा (निज भाषा)|MDC-3_U1_T1.2|30
5|भारतेंदु ने निबंध में किस बात पर सबसे अधिक बल दिया है?|राजनीतिक स्वतंत्रता|सामाजिक समानता|भाषा और राष्ट्रीय अस्मिता|धार्मिक कट्टरता|भाषा और राष्ट्रीय अस्मिता|MDC-3_U1_T1.2|30
6|लेखक के अनुसार, मातृभाषा की उन्नति से कौन सी उन्नति संभव है?|केवल आर्थिक|केवल साहित्यिक|सभी प्रकार की उन्नति|केवल शैक्षणिक|सभी प्रकार की उन्नति|MDC-3_U1_T1.2|30
7|निबंध के अनुसार, निज भाषा के बिना क्या नहीं संभव है?|ज्ञान की प्राप्ति|प्रेम|मन की पीर (पीड़ा) दूर होना|देश प्रेम|मन की पीर (पीड़ा) दूर होना|MDC-3_U1_T1.2|30
8|भारतेंदु ने अपनी भाषा में शिक्षा देने पर क्यों जोर दिया है?|विदेशी भाषा कठिन है|इससे बौद्धिक विकास तेजी से होता है और ज्ञान सुलभ होता है|यह केवल एक फैशन है|राजकीय आज्ञा थी|इससे बौद्धिक विकास तेजी से होता है और ज्ञान सुलभ होता है|MDC-3_U1_T1.2|30
9|भारतेंदु के समय कौन सी भाषा राजभाषा के रूप में प्रचलित थी?|फारसी और संस्कृत|अंग्रेजी|हिंदी|उर्दू|अंग्रेजी|MDC-3_U1_T1.2|30
10|निबंध में लेखक ने 'मातृभाषा' (Mother Tongue) के लिए किस शब्द का प्रयोग किया है?|संस्कृत|ब्रजभाषा|निज भाषा|हिंदी|निज भाषा|MDC-3_U1_T1.2|30
11|भारतेंदु ने 'भाषा' को किसका माध्यम माना है?|केवल कविता|केवल राजनीति|विचारों के आदान-प्रदान और राष्ट्र की आत्मा|सैन्य शक्ति|विचारों के आदान-प्रदान और राष्ट्र की आत्मा|MDC-3_U1_T1.2|30
12|लेखक ने 'अंग्रेजी' (विदेशी भाषा) के साथ क्या समस्या बताई है?|वह सरल है|इससे देश की उन्नति रुकी है|इससे हम मानसिक रूप से गुलाम बन जाते हैं|यह केवल व्यापार की भाषा है|इससे हम मानसिक रूप से गुलाम बन जाते हैं|MDC-3_U1_T1.2|30
13|भारतेंदु के अनुसार, निज भाषा उन्नति के लिए किस बात का त्याग करना आवश्यक है?|परिश्रम|सत्य|विदेशी भाषा का मोह और अंधानुकरण|प्रेम|विदेशी भाषा का मोह और अंधानुकरण|MDC-3_U1_T1.2|30
14|'निज भाषा उन्नति अहै' किस प्रकार का निबंध है?|शुद्ध हास्य|सामाजिक व्यंग्य और देशभक्ति पूर्ण उद्बोधन|यात्रा वृतांत|आत्मकथा|सामाजिक व्यंग्य और देशभक्ति पूर्ण उद्बोधन|MDC-3_U1_T1.2|30
15|इस निबंध का लेखन भारतेंदु ने किस राष्ट्रीय आवश्यकता के समय किया?|स्वतंत्रता आंदोलन|राष्ट्रीय जागरण और सामाजिक-साहित्यिक पुनरुत्थान|आर्थिक क्रांति|धार्मिक संघर्ष|राष्ट्रीय जागरण और सामाजिक-साहित्यिक पुनरुत्थान|MDC-3_U1_T1.2|30
16|भारतेंदु ने 'भाषा' और 'देश' के बीच कैसा संबंध स्थापित किया है?|अलग-अलग|अभिन्न और अटूट|केवल राजनीतिक|केवल आर्थिक|अभिन्न और अटूट|MDC-3_U1_T1.2|30
17|लेखक ने निबंध में किसे 'चाहिए' कहकर संबोधित किया है?|केवल राजा|सभी भारतीयों को|केवल पुरोहित|केवल विद्वान|सभी भारतीयों को|MDC-3_U1_T1.2|30
18|भारतेंदु के अनुसार, अपनी भाषा को छोड़कर दूसरे की भाषा अपनाना क्या दर्शाता है?|बुद्धि|अज्ञान और पराधीनता की भावना|वीरता|धन|अज्ञान और पराधीनता की भावना|MDC-3_U1_T1.2|30
19|लेखक ने निबंध में किस पर सबसे अधिक 'व्यंग्य' (Satire) किया है?|अंग्रेज शासक|उन भारतीयों पर जो अपनी भाषा को हीन मानते हैं|केवल व्यापारी वर्ग|किसान|उन भारतीयों पर जो अपनी भाषा को हीन मानते हैं|MDC-3_U1_T1.2|30
20|'निज भाषा उन्नति अहै' में 'उन्नति' का अर्थ क्या है?|विकास|प्रेम|खुशी|व्यापार|विकास|MDC-3_U1_T1.2|30
21|भारतेंदु ने 'मातृभाषा' की उन्नति के लिए किस बात को आवश्यक बताया है?|केवल विदेशी व्यापार|सभी विषयों की शिक्षा निज भाषा में हो|केवल धार्मिक ग्रंथों का अनुवाद|केवल कविता|सभी विषयों की शिक्षा निज भाषा में हो|MDC-3_U1_T1.2|30
22|निबंध में 'भाषा' को छोड़कर 'अन्य विषयों' की उन्नति की चर्चा किस रूप में की गई है?|सफल|असफल या अपूर्ण|केवल आवश्यक|केवल अनावश्यक|असफल या अपूर्ण|MDC-3_U1_T1.2|30
23|भारतेंदु के अनुसार, 'शिक्षा' का मूल उद्देश्य क्या होना चाहिए?|केवल धन कमाना|आत्मनिर्भरता और राष्ट्रीय गौरव|विदेशी भाषा सीखना|केवल वैज्ञानिक ज्ञान|आत्मनिर्भरता और राष्ट्रीय गौरव|MDC-3_U1_T1.2|30
24|निबंध का मुख्य स्वर क्या है?|निराशा|आशावाद और आह्वान|उदासीनता|हास्य|आशावाद और आह्वान|MDC-3_U1_T1.2|30
25|भारतेंदु ने 'साहित्य' (Literature) की रचना किस भाषा में करने पर जोर दिया है?|संस्कृत|ब्रजभाषा|निज भाषा (हिंदी)|उर्दू|निज भाषा (हिंदी)|MDC-3_U1_T1.2|30
26|लेखक के अनुसार, निज भाषा के माध्यम से 'ज्ञान' कैसा हो जाता है?|कठिन|अमूल्य और सुलभ|अप्रचलित|केवल मौखिक|अमूल्य और सुलभ|MDC-3_U1_T1.2|30
27|'निज भाषा उन्नति अहै' निबंध किस युग के 'राष्ट्रवाद' का प्रतीक है?|गांधी युग|भारतेंदु युग|द्विवेदी युग|छायावाद युग|भारतेंदु युग|MDC-3_U1_T1.2|30
28|भारतेंदु ने 'भाषा' की उन्नति के लिए किसे प्रेरणा का स्रोत माना है?|विदेशी देश|देश की मिट्टी और परंपराएँ|केवल विज्ञान|केवल व्यापार|देश की मिट्टी और परंपराएँ|MDC-3_U1_T1.2|30
29|निबंध में 'अंग्रेजी भाषा' का ज्ञान प्राप्त करने पर किस बात का प्रतिबंध नहीं है?|देश प्रेम|निज भाषा की उन्नति|अपनी संस्कृति का ज्ञान|उपरोक्त सभी|उपरोक्त सभी|MDC-3_U1_T1.2|30
30|भारतेंदु ने 'निज भाषा' के महत्व को किस बात से जोड़ा है?|केवल धन|व्यक्तिगत सम्मान और राष्ट्रीय पहचान|राजनीतिक प्रभुत्व|सैन्य शक्ति|व्यक्तिगत सम्मान और राष्ट्रीय पहचान|MDC-3_U1_T1.2|30
31|लेखक ने 'परिश्रम' (Hard Work) को किस बात के लिए आवश्यक बताया है?|केवल धन|निज भाषा की उन्नति और ज्ञान प्राप्त करना|राजनीतिक शक्ति|युद्ध|निज भाषा की उन्नति और ज्ञान प्राप्त करना|MDC-3_U1_T1.2|30
32|'निज भाषा उन्नति अहै' का केंद्रीय विचार (Central Idea) क्या है?|आर्थिक समृद्धि|भाषा के माध्यम से राष्ट्रीय और व्यक्तिगत प्रगति|राजनीतिक प्रभुत्व|धार्मिक एकता|भाषा के माध्यम से राष्ट्रीय और व्यक्तिगत प्रगति|MDC-3_U1_T1.2|30
33|भारतेंदु ने 'अपनी भाषा' की उपेक्षा को क्या माना है?|बहादुरी|आत्म-विस्मृति और राष्ट्रीय पतन का कारण|ज्ञान|वीरता|आत्म-विस्मृति और राष्ट्रीय पतन का कारण|MDC-3_U1_T1.2|30
34|निबंध में 'विदेशी साहित्य' का ज्ञान किस प्रकार प्राप्त करने की सलाह दी गई है?|केवल विदेशी भाषा में|निज भाषा के माध्यम से अनुवाद द्वारा|केवल मौखिक रूप से|केवल पढ़ने से|निज भाषा के माध्यम से अनुवाद द्वारा|MDC-3_U1_T1.2|30
35|भारतेंदु ने 'अपनी भाषा' में 'सभी प्रकार की बातें' लिखने पर क्यों जोर दिया है?|केवल मनोरंजन|समाज को जागरूक करने और ज्ञान का प्रसार करने के लिए|केवल व्यापारिक कारणों से|केवल धार्मिक कारणों से|समाज को जागरूक करने और ज्ञान का प्रसार करने के लिए|MDC-3_U1_T1.2|30
36|निबंध में 'भाषा' के माध्यम से किस बात की 'आजादी' (Freedom) पर जोर दिया गया है?|केवल राजनीतिक|अभिव्यक्ति और वैचारिक स्वतंत्रता|आर्थिक|धार्मिक|अभिव्यक्ति और वैचारिक स्वतंत्रता|MDC-3_U1_T1.2|30
37|लेखक ने 'निज भाषा' को किस भाव से अपनाने का आह्वान किया है?|डर|मोह|प्रेम और गौरव|घृणा|प्रेम और गौरव|MDC-3_U1_T1.2|30
38|भारतेंदु के अनुसार, 'राष्ट्रीय एकता' (National Unity) के लिए क्या आवश्यक है?|केवल एक धर्म|एक साझा निज भाषा|केवल एक राजा|विदेशी भाषा|एक साझा निज भाषा|MDC-3_U1_T1.2|30
