id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'प्रथम रश्मि' कविता के रचयिता कौन हैं?|जयशंकर प्रसाद|सूर्यकांत त्रिपाठी 'निराला'|सुमित्रानंदन पंत|महादेवी वर्मा|सुमित्रानंदन पंत|MDC-3_U5_T5.1|30
2|'प्रथम रश्मि' कविता पंत की किस काव्यधारा का प्रतिनिधित्व करती है?|प्रगतिवाद|छायावाद (प्रकृति सौंदर्य और रहस्यवाद)|प्रयोगवाद|द्विवेदी युग|छायावाद (प्रकृति सौंदर्य और रहस्यवाद)|MDC-3_U5_T5.1|30
3|'प्रथम रश्मि' का शाब्दिक अर्थ क्या है?|अंतिम किरण|पहली किरण|दोपहर की धूप|चाँदनी|पहली किरण|MDC-3_U5_T5.1|30
4|कविता में 'प्रथम रश्मि' किसका प्रतीक है?|केवल प्रकाश|ज्ञान, चेतना और नव-जागरण|प्रेम|दुःख|ज्ञान, चेतना और नव-जागरण|MDC-3_U5_T5.1|30
5|कवि 'प्रथम रश्मि' के आगमन को किस रूप में देखता है?|केवल सुबह|अज्ञान और अंधकार का नाश|युद्ध|विरह|अज्ञान और अंधकार का नाश|MDC-3_U5_T5.1|30
6|कविता में 'प्रथम रश्मि' के आगमन पर 'पक्षी' (Bird) क्या करते हैं?|चुप रहते हैं|गाते और जागते हैं|सो जाते हैं|रोते हैं|गाते और जागते हैं|MDC-3_U5_T5.1|30
7|'प्रथम रश्मि' के आगमन पर प्रकृति में किस बात का 'संचार' होता है?|उदासीनता|जीवन, चेतना और नवोल्लास|अंधकार|अज्ञान|जीवन, चेतना और नवोल्लास|MDC-3_U5_T5.1|30
8|कवि ने 'पक्षी' को 'नवजीवन' का 'वाहक' (Carrier) क्यों कहा है?|वे बहुत मजबूत हैं|वे रश्मि के आगमन पर सबसे पहले जागकर गीत गाते हैं|वे राजा हैं|वे उड़ते हैं|वे रश्मि के आगमन पर सबसे पहले जागकर गीत गाते हैं|MDC-3_U5_T5.1|30
9|कविता में 'रात' (Night) किसका प्रतीक है?|केवल समय|अज्ञान, जड़ता और आलस्य|ज्ञान|प्रकाश|अज्ञान, जड़ता और आलस्य|MDC-3_U5_T5.1|30
10|'प्रथम रश्मि' कविता में कवि का 'मुख्य भाव' (Main Emotion) क्या है?|उदासीनता|उत्सुकता और आशावाद|घृणा|क्रोध|उत्सुकता और आशावाद|MDC-3_U5_T5.1|30
11|कवि 'प्रथम रश्मि' को किसका 'संदेश' मानता है?|विरह|प्रकाश और जागृति|अंधकार|दुःख|प्रकाश और जागृति|MDC-3_U5_T5.1|30
12|'प्रथम रश्मि' के आगमन पर 'कलियाँ' (Buds) क्या करती हैं?|सो जाती हैं|खिल जाती हैं|रोती हैं|चुप रहती हैं|खिल जाती हैं|MDC-3_U5_T5.1|30
