id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'आँसू' काव्य के रचयिता कौन हैं?|सूर्यकांत त्रिपाठी 'निराला'|जयशंकर प्रसाद|सुमित्रानंदन पंत|महादेवी वर्मा|जयशंकर प्रसाद|MDC-3_U3_T3.1|30
2|'आँसू' किस काव्य धारा की प्रतिनिधि रचना है?|द्विवेदी युग|छायावाद युग|भारतेंदु युग|प्रगतिवाद|छायावाद युग|MDC-3_U3_T3.1|30
3|'आँसू' का मुख्य रस (Dominant Rasa) क्या है?|वीर रस|हास्य रस|करुण और विरह श्रृंगार|शांत रस|करुण और विरह श्रृंगार|MDC-3_U3_T3.1|30
4|'आँसू' की रचना किस छंद में की गई है?|दोहा|सोरठा|बरवै|मुक्तक छंद (विषम चरणों के साथ मिश्रित)|मुक्तक छंद (विषम चरणों के साथ मिश्रित)|MDC-3_U3_T3.1|30
5|'आँसू' में कवि ने किसे 'उन्मन' (Unman) कहकर संबोधित किया है?|प्रकृति|अपने प्रिय|अपनी आत्मा|अपनी चेतना|अपनी आत्मा|MDC-3_U3_T3.1|30
6|प्रारम्भिक छंदों में 'आँसू' किसका प्रतीक है?|केवल जल|कवि की पीड़ा, विरह और करुणा|खुशी|ज्ञान|कवि की पीड़ा, विरह और करुणा|MDC-3_U3_T3.1|30
7|'आँसू' में कवि किसका स्मरण (Remembrance) करता है?|केवल धन|अपने प्रियतम/प्रियतमा का|ईश्वर का|मित्रों का|अपने प्रियतम/प्रियतमा का|MDC-3_U3_T3.1|30
8|कवि की 'आँखें' (Eyes) किस बात का माध्यम बनती हैं?|केवल देखना|प्रिय के विरह की पीड़ा को व्यक्त करना|ज्ञान प्राप्त करना|लड़ाई करना|प्रिय के विरह की पीड़ा को व्यक्त करना|MDC-3_U3_T3.1|30
9|'आँसू' काव्य में 'छायावाद' की कौन सी विशेषता प्रमुख है?|केवल प्रकृति चित्रण|वैयक्तिकता (Subjectivity) और रहस्यवाद|राजनीतिक चेतना|सामाजिक सुधार|वैयक्तिकता (Subjectivity) और रहस्यवाद|MDC-3_U3_T3.1|30
10|कवि की 'वेदना' (Suffering) का चित्रण किस रूप में किया गया है?|केवल शारीरिक|आत्मा का दुःख और विरह की आग|केवल आर्थिक|सामाजिक|आत्मा का दुःख और विरह की आग|MDC-3_U3_T3.1|30
11|प्रारम्भिक छंदों में कवि 'बीती विभावरी' की बात किस संदर्भ में करता है?|केवल रात|अतीत की सुखद स्मृतियाँ|भविष्य की आशा|वर्तमान का दुःख|अतीत की सुखद स्मृतियाँ|MDC-3_U3_T3.1|30
12|'आँसू' में 'प्रियतम' (Beloved) का स्वरूप कैसा है?|केवल मानव|अज्ञात, अलौकिक और रहस्यमय|केवल राजा|ज्ञान|अज्ञात, अलौकिक और रहस्यमय|MDC-3_U3_T3.1|30
13|कवि 'आँसू' को किस बात का 'संदेश' (Message) मानता है?|विरह और मिलन की आशा|केवल दुःख|केवल सुख|ज्ञान|विरह और मिलन की आशा|MDC-3_U3_T3.1|30
14|कवि अपने 'हृदय' (Heart) को किस रूप में चित्रित करता है?|केवल मजबूत|दर्द और विरह की आग से जलता हुआ|पत्थर|शांत|दर्द और विरह की आग से जलता हुआ|MDC-3_U3_T3.1|30
