id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'वीरों का कैसा हो बसंत' कविता की रचयिता कौन हैं?|सूर्यकांत त्रिपाठी 'निराला'|सुभद्रा कुमारी चौहान|महादेवी वर्मा|जयशंकर प्रसाद|सुभद्रा कुमारी चौहान|MDC-3_U7_T7.2|30
2|सुभद्रा कुमारी चौहान की यह कविता हिंदी साहित्य की किस काव्यधारा से संबंधित है?|छायावाद|राष्ट्रीय चेतना और देशभक्ति|रहस्यवाद|शुद्ध श्रृंगार|राष्ट्रीय चेतना और देशभक्ति|MDC-3_U7_T7.2|30
3|'वीरों का कैसा हो बसंत' कविता का केंद्रीय भाव (Theme) क्या है?|प्रकृति का सौंदर्य|देश के वीरों के लिए बसंत ऋतु का महत्व और बलिदान का आह्वान|प्रेम की अभिव्यक्ति|सामाजिक सुधार|देश के वीरों के लिए बसंत ऋतु का महत्व और बलिदान का आह्वान|MDC-3_U7_T7.2|30
4|कविता में 'बसंत' (Spring) किसका प्रतीक है?|केवल ऋतु|जीवन का उल्लास, नवीनता और आनंद|युद्ध|दुःख|जीवन का उल्लास, नवीनता और आनंद|MDC-3_U7_T7.2|30
5|कवयित्री ने 'बसंत' को 'वीरों' (Heroes) के लिए किस बात से जोड़ा है?|केवल फूल|युद्ध, बलिदान और राष्ट्रीय कर्तव्य|शांति|उदासीनता|युद्ध, बलिदान और राष्ट्रीय कर्तव्य|MDC-3_U7_T7.2|30
6|कविता में 'वीरों' (Heroes) से किस बात का 'त्याग' करने का आह्वान किया गया है?|युद्ध|सांसारिक सुख और मोह|देशभक्ति|शौर्य|सांसारिक सुख और मोह|MDC-3_U7_T7.2|30
7|'बसंत' में प्रकृति में किस बात का 'संचार' होता है?|उदासीनता|प्रेम, उल्लास और जीवन|अंधकार|अज्ञान|प्रेम, उल्लास और जीवन|MDC-3_U7_T7.2|30
8|कवयित्री 'वीरों' को 'बसंत' में क्या करने के लिए प्रेरित करती है?|प्रेम गीत गाना|युद्ध और बलिदान के लिए तैयार होना|सो जाना|उदासीन रहना|युद्ध और बलिदान के लिए तैयार होना|MDC-3_U7_T7.2|30
9|कविता में 'रानी' (Queen) किसका प्रतीक है?|केवल सौंदर्य|देश की रक्षा के लिए लड़ने वाली नारी|विलासिता|उदासीनता|देश की रक्षा के लिए लड़ने वाली नारी|MDC-3_U7_T7.2|30
10|'वीरों का कैसा हो बसंत' कविता में किस 'रस' की प्रधानता है?|शांत रस|वीर रस और रौद्र रस|श्रृंगार रस|हास्य रस|वीर रस और रौद्र रस|MDC-3_U7_T7.2|30
11|कवयित्री 'वीरों' से किस बात का 'हिसाब' माँगती है?|धन का|बलिदान और शौर्य का|युद्ध का|प्रेम का|बलिदान और शौर्य का|MDC-3_U7_T7.2|30
12|कविता में 'तलवार' (Sword) किसका प्रतीक है?|केवल हथियार|शौर्य, शक्ति और न्याय|प्रेम|उदासीनता|शौर्य, शक्ति और न्याय|MDC-3_U7_T7.2|30
13|सुभद्रा कुमारी चौहान ने 'बसंत' के माध्यम से किस बात का 'प्रश्न' उठाया है?|प्रेम की आवश्यकता|देशभक्ति और बलिदान का कर्तव्य|सामाजिक नियम|ज्ञान|देशभक्ति और बलिदान का कर्तव्य|MDC-3_U7_T7.2|30
14|कवयित्री 'बसंत' में 'वीरों' को किस बात का 'निमंत्रण' देती है?|शांति|युद्ध और बलिदान का|शिक्षा का|व्यापार का|युद्ध और बलिदान का|MDC-3_U7_T7.2|30
15|कविता में 'प्रकृति' (Nature) का वर्णन किस रूप में हुआ है?|उदासीन|वीरों के मनोभावों से जुड़ी हुई और उत्तेजक|केवल सुंदर|जड़|वीरों के मनोभावों से जुड़ी हुई और उत्तेजक|MDC-3_U7_T7.2|30
16|'वीरों का कैसा हो बसंत' कविता का 'युगबोध' (Sense of the Era) क्या है?|छायावादी|राष्ट्रीय जागरण और स्वतंत्रता संग्राम|प्रगतिवादी|यथार्थवादी|राष्ट्रीय जागरण और स्वतंत्रता संग्राम|MDC-3_U7_T7.2|30
