id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'मौन निमंत्रण' कविता के रचयिता कौन हैं?|जयशंकर प्रसाद|सूर्यकांत त्रिपाठी 'निराला'|सुमित्रानंदन पंत|महादेवी वर्मा|सुमित्रानंदन पंत|MDC-3_U5_T5.2|30
2|'मौन निमंत्रण' कविता हिंदी साहित्य की किस काव्यधारा से संबंधित है?|प्रगतिवाद|छायावाद|प्रयोगवाद|यथार्थवाद|छायावाद|MDC-3_U5_T5.2|30
3|'मौन निमंत्रण' कविता का केंद्रीय भाव क्या है?|प्रकृति का भीषण प्रकोप|प्रकृति के माध्यम से अज्ञात सत्ता का आमंत्रण|युद्ध का आह्वान|सामाजिक समस्याओं का चित्रण|प्रकृति के माध्यम से अज्ञात सत्ता का आमंत्रण|MDC-3_U5_T5.2|30
4|कविता में 'मौन निमंत्रण' देने वाला 'प्रियतम' कौन है?|कवि का मित्र|अज्ञात, अलौकिक सत्ता (ईश्वर/ब्रह्म)|मानव प्रेम|केवल प्रकृति|अज्ञात, अलौकिक सत्ता (ईश्वर/ब्रह्म)|MDC-3_U5_T5.2|30
5|कवि को 'मौन निमंत्रण' किस प्रकार के संकेतों से मिलता है?|तेज आवाज से|प्रकृति के सूक्ष्म, अस्पष्ट संकेतों से|युद्ध की घोषणा से|साहित्य पढ़ने से|प्रकृति के सूक्ष्म, अस्पष्ट संकेतों से|MDC-3_U5_T5.2|30
6|कविता में 'फूलों का चुपचाप खिलना' किसका प्रतीक है?|केवल सुंदरता|जीवन की क्षणभंगुरता और रहस्यमय प्रक्रिया|प्रेम का धोखा|आलस्य|जीवन की क्षणभंगुरता और रहस्यमय प्रक्रिया|MDC-3_U5_T5.2|30
7|कवि 'ओस की बूँदों' को किस रूप में देखता है?|केवल पानी|जीवन के आँसू और वेदना|मोती और चमक|अज्ञात प्रियतम का संदेश|अज्ञात प्रियतम का संदेश|MDC-3_U5_T5.2|30
8|'मौन निमंत्रण' में 'समुद्र की लहरों' का क्या कार्य है?|केवल तट को छूना|रहस्यमय ढंग से इशारे करना और लौटना|मछली पकड़ना|युद्ध की तैयारी|रहस्यमय ढंग से इशारे करना और लौटना|MDC-3_U5_T5.2|30
9|कवि को 'निशीथ' (आधी रात) के तारों में क्या दिखाई देता है?|केवल प्रकाश|अज्ञात प्रियतम की विस्मय भरी आँखें|डर|अंधकार|अज्ञात प्रियतम की विस्मय भरी आँखें|MDC-3_U5_T5.2|30
10|पंत की इस कविता में 'छायावाद' की कौन सी विशेषता प्रमुख है?|राजनीतिक चेतना|मानवीकरण, रहस्यवाद और सौंदर्य चित्रण|सामाजिक क्रांति|शुद्ध यथार्थवाद|मानवीकरण, रहस्यवाद और सौंदर्य चित्रण|MDC-3_U5_T5.2|30
11|कवि अपने 'हृदय' में कौन सा भाव महसूस करता है?|क्रोध|अज्ञात के प्रति आकर्षण और जिज्ञासा|उदासीनता|घृणा|अज्ञात के प्रति आकर्षण और जिज्ञासा|MDC-3_U5_T5.2|30
12|कविता में 'जड़ता' (Inertia) पर किसका प्रभाव पड़ता है?|अंधकार|मौन निमंत्रण की चेतना|केवल धन|केवल ज्ञान|मौन निमंत्रण की चेतना|MDC-3_U5_T5.2|30
13|'मौन निमंत्रण' में किस दार्शनिक भाव की प्रधानता है?|भौतिकवाद|निर्गुण ब्रह्म की अनुभूति और जिज्ञासा|द्वैतवाद|कर्मकांड|निर्गुण ब्रह्म की अनुभूति और जिज्ञासा|MDC-3_U5_T5.2|30
14|कवि 'वायु' (Air) को किस रूप में देखता है?|केवल हवा|अज्ञात प्रियतम का 'निश्वास' (साँस)|गर्मी|तूफान|अज्ञात प्रियतम का 'निश्वास' (साँस)|MDC-3_U5_T5.2|30
15|इस कविता में 'प्रेम' का स्वरूप कैसा है?|शारीरिक और लौकिक|अज्ञात और अलौकिक|केवल सामाजिक|केवल राजनीतिक|अज्ञात और अलौकिक|MDC-3_U5_T5.2|30
16|कविता में 'अंधकार' किसका प्रतीक है?|केवल रात|अज्ञान और निराशा|ज्ञान और शांति|प्रेम|अज्ञान और निराशा|MDC-3_U5_T5.2|30
17|पंत ने इस कविता में 'प्रकृति' को किस रूप में चित्रित किया है?|जड़ वस्तु|सजीव, रहस्यमय और उपदेशक|उदासीन|केवल सुंदर|सजीव, रहस्यमय और उपदेशक|MDC-3_U5_T5.2|30
18|कवि को 'मौन निमंत्रण' से क्या 'असर' होता है?|डर लगता है|वह जीवन की क्षणभंगुरता को समझता है और जागता है|वह सो जाता है|वह गुस्सा होता है|वह जीवन की क्षणभंगुरता को समझता है और जागता है|MDC-3_U5_T5.2|30
19|'मौन निमंत्रण' में 'विस्मय' (Wonder) का भाव क्यों है?|युद्ध के कारण|अज्ञात शक्ति के रहस्यमय क्रियाकलापों के कारण|धन की प्राप्ति|राजनीति|अज्ञात शक्ति के रहस्यमय क्रियाकलापों के कारण|MDC-3_U5_T5.2|30
20|कविता में 'फूल' और 'तारे' किस बात की 'पुष्टि' करते हैं?|केवल राजा|अज्ञात सत्ता के अस्तित्व और सौंदर्य की|दुःख|विरह|अज्ञात सत्ता के अस्तित्व और सौंदर्य की|MDC-3_U5_T5.2|30
21|'मौन निमंत्रण' में 'अंधेरी रात' के बाद किस बात की 'आकांक्षा' है?|और गहरी नींद|प्रकाश, मिलन और ज्ञान|डर|केवल स्वप्न|प्रकाश, मिलन और ज्ञान|MDC-3_U5_T5.2|30
22|कविता की 'शैली' (Style) कैसी है?|कठोर और गद्यात्मक|कोमलकांत पदावली और चित्रात्मक|हास्यपूर्ण|व्यंग्यात्मक|कोमलकांत पदावली और चित्रात्मक|MDC-3_U5_T5.2|30
23|कवि 'ओस की बूँदों' को किसका 'बिम्ब' (Image) मानता है?|केवल पत्थर|टिमटिमाते तारे या मोती|घर|पेड़|टिमटिमाते तारे या मोती|MDC-3_U5_T5.2|30
