id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'विधवा' कविता के रचयिता कौन हैं?|जयशंकर प्रसाद|सूर्यकांत त्रिपाठी 'निराला'|सुमित्रानंदन पंत|महादेवी वर्मा|सूर्यकांत त्रिपाठी 'निराला'|MDC-3_U4_T4.2|30
2|'विधवा' कविता निराला के किस काव्य-दर्शन का प्रतिनिधित्व करती है?|रहस्यवाद|प्रकृति-प्रेम|सामाजिक यथार्थवाद और प्रगतिवाद|शुद्ध श्रृंगार|सामाजिक यथार्थवाद और प्रगतिवाद|MDC-3_U4_T4.2|30
3|कविता में 'विधवा' (Widow) किसका प्रतीक है?|केवल एक महिला|भारतीय समाज की उपेक्षित और निरीह नारी|धार्मिक साध्वी|अमीर स्त्री|भारतीय समाज की उपेक्षित और निरीह नारी|MDC-3_U4_T4.2|30
4|कवि ने 'विधवा' को किस रूप में चित्रित किया है?|शक्तिशाली|अत्यंत दीन, क्षीण और असहाय|खुशहाल|स्वतंत्र|अत्यंत दीन, क्षीण और असहाय|MDC-3_U4_T4.2|30
5|कविता में 'विधवा' की तुलना किससे की गई है?|देवी|टूटी लता या उपेक्षित पौधा|रानी|फूल|टूटी लता या उपेक्षित पौधा|MDC-3_U4_T4.2|30
6|विधवा को समाज में किस बात का 'अधिकार' नहीं मिलता है?|केवल धन|खुशी, सम्मान और स्वतंत्र जीवन|पूजा-पाठ|शिक्षा|खुशी, सम्मान और स्वतंत्र जीवन|MDC-3_U4_T4.2|30
7|कविता में 'विधवा' का 'वर्तमान' कैसा है?|आशा और खुशियों से भरा|दुःख, एकाकीपन और तिरस्कार से भरा|शांत और सुखी|केवल धार्मिक|दुःख, एकाकीपन और तिरस्कार से भरा|MDC-3_U4_T4.2|30
8|विधवा को 'समाज' से क्या मिलता है?|सम्मान और सहायता|तिरस्कार और उपेक्षा|केवल भोजन|धन|तिरस्कार और उपेक्षा|MDC-3_U4_T4.2|30
9|कवि ने 'विधवा' के 'जीवन' को क्या माना है?|सुखमय|एक अभिशाप और बोझ|स्वतंत्र|केवल सेवा|एक अभिशाप और बोझ|MDC-3_U4_T4.2|30
10|'विधवा' कविता में कौन सा 'सामाजिक सत्य' उजागर होता है?|समाज में समानता है|विधवाओं के प्रति समाज की क्रूरता|केवल धार्मिकता|राजनीतिक स्थिरता|विधवाओं के प्रति समाज की क्रूरता|MDC-3_U4_T4.2|30
11|कविता में 'पति' की मृत्यु के बाद 'विधवा' के जीवन में क्या बदलाव आता है?|खुशी|सुख|सामाजिक और पारिवारिक बहिष्कार|केवल धन|सामाजिक और पारिवारिक बहिष्कार|MDC-3_U4_T4.2|30
12|कवि ने विधवा की 'पीड़ा' को किस बात से जोड़ा है?|केवल व्यक्तिगत दुःख|पूरे समाज और देश की संवेदनहीनता|राजा की गलती|विदेशी व्यापार|पूरे समाज और देश की संवेदनहीनता|MDC-3_U4_T4.2|30
13|'विधवा' कविता की भाषा-शैली कैसी है?|अत्यंत जटिल|सीधी, सरल और मार्मिक यथार्थवादी|संस्कृतनिष्ठ और रहस्यमयी|केवल ब्रजभाषा|सीधी, सरल और मार्मिक यथार्थवादी|MDC-3_U4_T4.2|30
14|'विधवा' कविता किस काव्य आंदोलन का हिस्सा है?|छायावाद (उत्तरार्ध)|प्रगतिवाद|प्रयोगवाद|नई कविता|प्रगतिवाद|MDC-3_U4_T4.2|30
15|निराला ने 'विधवा' के माध्यम से समाज से क्या 'प्रश्न' पूछा है?|धार्मिकता का प्रश्न|नारी के मानवाधिकार और सम्मान का प्रश्न|राजनीतिक प्रश्न|ज्ञान का प्रश्न|नारी के मानवाधिकार और सम्मान का प्रश्न|MDC-3_U4_T4.2|30
16|कविता में 'विधवा' की 'आवाज' कैसी है?|तेज और उत्साही|मंद, क्षीण और मौन|कठोर|शांत|मंद, क्षीण और मौन|MDC-3_U4_T4.2|30
17|'विधवा' के 'भाग्य' (Fate) पर कवि का क्या दृष्टिकोण है?|वह केवल उसकी गलती है|पुरुष प्रधान समाज और रूढ़िवादिता की खामी|ईश्वर का निर्णय|कर्मों का फल|पुरुष प्रधान समाज और रूढ़िवादिता की खामी|MDC-3_U4_T4.2|30
18|कविता में 'समाज' किसका प्रतीक है?|दया|क्रूरता, संवेदनहीनता और रूढ़िवादिता|खुशी|विश्राम|क्रूरता, संवेदनहीनता और रूढ़िवादिता|MDC-3_U4_T4.2|30
19|'विधवा' कविता किस 'रस' की प्रधानता दर्शाती है?|वीर रस|हास्य रस|करुण रस और शांत रस|श्रृंगार रस|करुण रस और शांत रस|MDC-3_U4_T4.2|30
20|कवि विधवा को 'दुःख' के कारण किस बात से 'हीन' मानता है?|धन|आत्म-सम्मान और जीवन के प्रति मोह|ज्ञान|प्रेम|आत्म-सम्मान और जीवन के प्रति मोह|MDC-3_U4_T4.2|30
21|विधवा को समाज में किस 'रंग' के वस्त्र पहनने के लिए मजबूर किया जाता है?|लाल|सफेद (सादे और शोक के प्रतीक)|रंगीन|पीला|सफेद (सादे और शोक के प्रतीक)|MDC-3_U4_T4.2|30
22|निराला ने 'विधवा' के माध्यम से किस 'मानवीय गुण' की कमी को उजागर किया है?|बुद्धि|दया, करुणा और न्याय|शक्ति|धन|दया, करुणा और न्याय|MDC-3_U4_T4.2|30
23|कविता में 'अन्याय' (Injustice) का चित्रण किस रूप में किया गया है?|धार्मिक|सामाजिक नियमों और परंपराओं की क्रूरता|राजनीतिक|व्यक्तिगत|सामाजिक नियमों और परंपराओं की क्रूरता|MDC-3_U4_T4.2|30
24|निराला ने 'विधवा' के माध्यम से समाज को क्या 'संदेश' दिया है?|धार्मिक रूढ़िवादी|मानवीयता और विधवाओं के पुनर्विवाह/सम्मान का समर्थन|केवल धन कमाना|ज्ञान|मानवीयता और विधवाओं के पुनर्विवाह/सम्मान का समर्थन|MDC-3_U4_T4.2|30
25|कवि 'विधवा' को 'नारी' के किस रूप का 'प्रतिनिधि' मानता है?|शक्तिशाली|उपेक्षित, शोषित और पीड़ित नारी|खुशी|साहित्य|उपेक्षित, शोषित और पीड़ित नारी|MDC-3_U4_T4.2|30
26|कविता में 'नारी' के लिए कौन सा 'अधिकार' आवश्यक बताया गया है?|केवल भोजन|स्वतंत्रता और समानता का अधिकार|केवल शिक्षा|केवल धन|स्वतंत्रता और समानता का अधिकार|MDC-3_U4_T4.2|30
27|'विधवा' कविता किस सामाजिक समस्या पर केंद्रित है?|जातिवाद|विधवाओं का सामाजिक उत्पीड़न|शिक्षा का अभाव|प्रेम विवाह|विधवाओं का सामाजिक उत्पीड़न|MDC-3_U4_T4.2|30
28|कविता में 'विधवा' की 'आँखें' क्या दर्शाती हैं?|खुशी|मौन पीड़ा और आंसू|क्रोध|ज्ञान|मौन पीड़ा और आंसू|MDC-3_U4_T4.2|30
29|निराला की कविता 'विधवा' का लेखन किस युग के 'यथार्थवाद' को दर्शाता है?|छायावाद|प्रगतिवाद|प्रयोगवाद|द्विवेदी युग|प्रगतिवाद|MDC-3_U4_T4.2|30
30|विधवा को 'पति' की मृत्यु के बाद किससे 'अलग' कर दिया जाता है?|केवल धन|सामाजिक उत्सवों और श्रृंगार से|केवल बच्चों|शिक्षा|सामाजिक उत्सवों और श्रृंगार से|MDC-3_U4_T4.2|30
31|कविता में 'विधवा' के 'जीवन' को क्या कहा गया है?|केवल त्याग|निरर्थक, उदास और बोझिल|खुशी|ज्ञान|निरर्थक, उदास और बोझिल|MDC-3_U4_T4.2|30
32|कवि 'विधवा' के माध्यम से समाज के किस 'अंग' को संदेश देना चाहता है?|केवल अमीर|समग्र समाज|केवल गरीब|केवल शिक्षित|समग्र समाज|MDC-3_U4_T4.2|30
33|'विधवा' कविता किस 'मानवीय भावना' पर जोर देती है?|घृणा|ईर्ष्या|करुणा और सहानुभूति|उदासीनता|करुणा और सहानुभूति|MDC-3_U4_T4.2|30
34|निराला की इस कविता का मुख्य 'सामाजिक उद्देश्य' क्या है?|केवल मनोरंजन|सामाजिक सुधार और न्याय|धार्मिक प्रचार|राजनीतिक प्रभुत्व|सामाजिक सुधार और न्याय|MDC-3_U4_T4.2|30
35|कविता में 'विधवा' की 'मांग' किस प्रकार की है?|अत्यधिक|केवल सम्मान और जीवन जीने का अधिकार|केवल सोना|केवल कपड़े|केवल सम्मान और जीवन जीने का अधिकार|MDC-3_U4_T4.2|30
36|'विधवा' कविता की 'शैली' कैसी है?|आत्मकथात्मक|संवादात्मक|प्रतीकात्मक|वर्णनात्मक और भावनात्मक|वर्णनात्मक और भावनात्मक|MDC-3_U4_T4.2|30
37|कवि 'विधवा' को 'समाज' का क्या मानता है?|केवल भार|तिरस्कृत, दुःखी और उपेक्षित सदस्य|सबसे सम्मानित व्यक्ति|सबसे अमीर|तिरस्कृत, दुःखी और उपेक्षित सदस्य|MDC-3_U4_T4.2|30
38|'विधवा' कविता में 'प्रेम' (Love) का चित्रण किस रूप में हुआ है?|विरह|केवल मानवीय प्रेम|संतान के प्रति स्वाभाविक प्रेम|खोये हुए प्रेम की पीड़ा|खोये हुए प्रेम की पीड़ा|MDC-3_U4_T4.2|30
39|निराला ने 'विधवा' के चरित्र में किस बात का 'चित्रण' किया है?|केवल विद्रोह|लाचारी, मौन और असहनीय पीड़ा|खुशी और समृद्धि|वीरता|लाचारी, मौन और असहनीय पीड़ा|MDC-3_U4_T4.2|30
40|कविता में 'विधवा' का 'वर्तमान' किस बात का 'परिणाम' है?|व्यक्तिगत गलती|सामाजिक रूढ़िवादिता और अन्याय|राजा का आशीर्वाद|दैवीय कृपा|सामाजिक रूढ़िवादिता और अन्याय|MDC-3_U4_T4.2|30
41|'विधवा' कविता की 'प्रभावशीलता' (Effectiveness) किस पर निर्भर करती है?|केवल भाषा|मार्मिक चित्रण और सामाजिक आलोचना|जटिल छंद|धार्मिकता|मार्मिक चित्रण और सामाजिक आलोचना|MDC-3_U4_T4.2|30
42|कवि 'विधवा' के 'शारीरिक' रूप से कमजोर होने को किस बात से जोड़ता है?|केवल उम्र|मानसिक पीड़ा और सामाजिक अभाव|ज्ञान|अमीरियत|मानसिक पीड़ा और सामाजिक अभाव|MDC-3_U4_T4.2|30
