id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|ऋग्वैदिक काल में परिवार की मूल इकाई क्या थी?|ग्राम|जन|कुल (कुल-मुखिया: कुलप)|विश|कुल (कुल-मुखिया: कुलप)|MIC-3_U2_T2.2|30
2|ऋग्वैदिक समाज की प्रकृति कैसी थी?|मातृसत्तात्मक और शहरी|पितृसत्तात्मक और कबीलाई (Tribal)|केन्द्रीय राजतंत्र और कृषि प्रधान|पूर्णतः लोकतांत्रिक|पितृसत्तात्मक और कबीलाई (Tribal)|MIC-3_U2_T2.2|30
3|ऋग्वैदिक काल में सबसे महत्वपूर्ण संपत्ति क्या मानी जाती थी?|भूमि|सोना|गाय (Gau)|दास|गाय (Gau)|MIC-3_U2_T2.2|30
4|ऋग्वैदिक काल में 'वर्ण व्यवस्था' (Varna System) किस आधार पर आधारित थी?|जन्म (Birth)|व्यवसाय (Occupation)|संपत्ति|शिक्षा|व्यवसाय (Occupation)|MIC-3_U2_T2.2|30
5|ऋग्वेद के 10वें मंडल के पुरुष सूक्त में पहली बार किस शब्द का उल्लेख चारों वर्णों (ब्राह्मण, राजन्य/क्षत्रिय, वैश्य, शूद्र) के रूप में मिलता है?|जाति|कुल|वर्ण|गोत्र|वर्ण|MIC-3_U2_T2.2|30
6|उत्तर वैदिक काल में वर्ण व्यवस्था का आधार क्या हो गया?|व्यवसाय|जन्म (जन्म आधारित)|शिक्षा|ज्ञान|जन्म (जन्म आधारित)|MIC-3_U2_T2.2|30
7|ऋग्वैदिक काल में 'विवाह' का मुख्य रूप क्या था?|बहुपत्नी विवाह|अनुलोम विवाह|एकल विवाह (Monogamy) को प्राथमिकता, पर बहुपत्नी विवाह भी प्रचलित|केवल अंतर्जातीय विवाह|एकल विवाह (Monogamy) को प्राथमिकता, पर बहुपत्नी विवाह भी प्रचलित|MIC-3_U2_T2.2|30
8|वैदिक युग में 'विदूषी' (Learned Woman) का उदाहरण कौन सी महिलाएँ हैं?|गार्गी, मैत्रेयी, अपाला|सीता, द्रौपदी, राधा|देवकी, यशोदा|रज़िया, चाँद बीबी|गार्गी, मैत्रेयी, अपाला|MIC-3_U2_T2.2|30
9|उत्तर वैदिक काल में 'आश्रम व्यवस्था' (Ashrama System) में कितने आश्रमों का उल्लेख है?|दो|तीन|चार (ब्रह्मचर्य, गृहस्थ, वानप्रस्थ, संन्यास)|एक|चार (ब्रह्मचर्य, गृहस्थ, वानप्रस्थ, संन्यास)|MIC-3_U2_T2.2|30
10|उत्तर वैदिक काल में किस आश्रम को सामाजिक व्यवस्था का आधार माना जाता था?|संन्यास|ब्रह्मचर्य|गृहस्थ|वानप्रस्थ|गृहस्थ|MIC-3_U2_T2.2|30
