id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|सिंधु-सरस्वती सभ्यता (Indus-Sarasvati Civilization) को सामान्यतः किस नाम से जाना जाता है?|वैदिक सभ्यता|हड़प्पा सभ्यता|मगध सभ्यता|मौर्य सभ्यता|हड़प्पा सभ्यता|MIC-3_U1_T1.3|30
2|सिंधु-सरस्वती सभ्यता की खोज किसने की थी?|जेम्स प्रिंसेप|सर जॉन मार्शल|कौटिल्य|जेम्स मिल|सर जॉन मार्शल|MIC-3_U1_T1.3|30
3|सिंधु-सरस्वती सभ्यता का कालक्रम क्या माना जाता है?|1500 ईसा पूर्व - 600 ईसा पूर्व|3200 ईसा पूर्व - 1800 ईसा पूर्व|600 ईसा पूर्व - 200 ईस्वी|2000 ईस्वी - 2500 ईस्वी|3200 ईसा पूर्व - 1800 ईसा पूर्व|MIC-3_U1_T1.3|30
4|सिंधु-सरस्वती सभ्यता का सबसे उत्तरी स्थल कौन सा है?|कालीबंगा|रोपड़|मांडा (जम्मू और कश्मीर)|आलमगीरपुर|मांडा (जम्मू और कश्मीर)|MIC-3_U1_T1.3|30
5|सिंधु-सरस्वती सभ्यता का सबसे पूर्वी स्थल कौन सा है?|लोथल|हड़प्पा|आलमगीरपुर (उत्तर प्रदेश)|धौलावीरा|आलमगीरपुर (उत्तर प्रदेश)|MIC-3_U1_T1.3|30
6|सिंधु-सरस्वती सभ्यता का सबसे दक्षिणी स्थल कौन सा है?|सुत्कागेंडोर|दैमाबाद (महाराष्ट्र)|बालाकोट|सुरकोटड़ा|दैमाबाद (महाराष्ट्र)|MIC-3_U1_T1.3|30
7|सिंधु-सरस्वती सभ्यता का सबसे पश्चिमी स्थल कौन सा है?|कालीबंगा|बनावली|सुत्कागेंडोर (बलूचिस्तान)|राखीगढ़ी|सुत्कागेंडोर (बलूचिस्तान)|MIC-3_U1_T1.3|30
8|सरस्वती सभ्यता (Sarasvati Civilization) की पहचान किस नदी बेसिन के साथ की जाती है?|गंगा|यमुना|घग्गर-हाकरा (वर्तमान में सूखी हुई नदी)|नर्मदा|घग्गर-हाकरा (वर्तमान में सूखी हुई नदी)|MIC-3_U1_T1.3|30
9|'सरस्वती सभ्यता' नाम क्यों दिया गया है?|सरस्वती नदी के किनारे अधिकतम स्थलों की खोज के कारण|यह एक धार्मिक नाम था|सिंधु नदी का नाम बदल दिया गया था|यह नाम ब्रिटिश पुरातत्वविदों ने दिया था|सरस्वती नदी के किनारे अधिकतम स्थलों की खोज के कारण|MIC-3_U1_T1.3|30
10|हड़प्पा और मोहनजोदड़ो की नगर योजना की प्रमुख विशेषता क्या थी?|अव्यवस्थित निर्माण|सामुदायिक स्नानघर और स्नानागार की अनुपस्थिति|ग्रिड पैटर्न और जल निकासी प्रणाली|केवल पक्की सड़कों का अभाव|ग्रिड पैटर्न और जल निकासी प्रणाली|MIC-3_U1_T1.3|30
