id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|ईसा पूर्व छठी शताब्दी में भारत में कितने 'महाजनपदों' (Mahajanapadas) का उदय हुआ माना जाता है?|आठ|दस|सोलह|बीस|सोलह|MIC-3_U3_T3.1|30
2|महाजनपदों के बारे में जानकारी का मुख्य स्रोत कौन सा बौद्ध ग्रंथ है?|जातक कथाएँ|अंगुत्तर निकाय|विनय पिटक|धम्मपद|अंगुत्तर निकाय|MIC-3_U3_T3.1|30
3|किस जैन ग्रंथ में भी 16 महाजनपदों का उल्लेख मिलता है?|कल्पसूत्र|भद्रबाहुचरित|भगवती सूत्र|आचरांग सूत्र|भगवती सूत्र|MIC-3_U3_T3.1|30
4|सोलह महाजनपदों में सबसे शक्तिशाली और उत्तरी भारत में प्रभुत्व स्थापित करने वाला महाजनपद कौन सा था?|काशी|कौशल|मगध|अंग|मगध|MIC-3_U3_T3.1|30
5|मगध महाजनपद की प्रारंभिक राजधानी क्या थी?|पाटलिपुत्र|वैशाली|राजगृह (गिरिव्रज)|चम्पा|राजगृह (गिरिव्रज)|MIC-3_U3_T3.1|30
6|मगध महाजनपद किस कारण से अन्य महाजनपदों से अधिक समृद्ध हुआ?|केवल धार्मिक केंद्र होने के कारण|उपजाऊ भूमि, लोहे की उपलब्धता और हाथियों का उपयोग|केवल विदेशी व्यापार|केवल मजबूत सेना|उपजाऊ भूमि, लोहे की उपलब्धता और हाथियों का उपयोग|MIC-3_U3_T3.1|30
7|'काशी' महाजनपद की राजधानी क्या थी, जो व्यापार और शक्ति का एक प्रमुख केंद्र था?|श्रावस्ती|वाराणसी|चम्पा|मथुरा|वाराणसी|MIC-3_U3_T3.1|30
8|किस महाजनपद की राजधानी 'श्रावस्ती' थी, जो बुद्ध काल में महत्वपूर्ण थी?|अंग|कौशल|वत्स|अवन्ति|कौशल|MIC-3_U3_T3.1|30
9|'वत्स' महाजनपद की राजधानी क्या थी, जो बाद में बुद्ध के शिष्य उदयन से जुड़ी हुई थी?|कौशाम्बी|उज्जैन|इंद्रप्रस्थ|साकेत|कौशाम्बी|MIC-3_U3_T3.1|30
10|सोलह महाजनपदों में एकमात्र 'दक्षिण भारत' में स्थित महाजनपद कौन सा था?|अवन्ति|चेदि|अश्मक (या अस्सक)|पांचाल|अश्मक (या अस्सक)|MIC-3_U3_T3.1|30
11|महाजनपद युग में 'राज्यों के प्रकार' क्या थे?|केवल राजतंत्र|केवल गणराज्य|राजतंत्र (Monarchies) और गणराज्य (Republics)|केवल सैन्य शासन|राजतंत्र (Monarchies) और गणराज्य (Republics)|MIC-3_U3_T3.1|30
12|'जन' (Jana) आधारित राज्यों का मुख्य स्वरूप क्या था?|गणराज्य|राजतंत्र (वंशानुगत राजा द्वारा शासित)|केवल व्यापारिक संघ|सैन्य तानाशाही|राजतंत्र (वंशानुगत राजा द्वारा शासित)|MIC-3_U3_T3.1|30
13|महाजनपद युग के 'गणराज्य' (Republics) किस प्रकार की राजनीतिक व्यवस्था पर आधारित थे?|पूर्ण लोकतंत्र|एक राजा द्वारा शासित|बुजुर्गों/कबीले के नेताओं की एक सभा द्वारा शासित (oligarchy)|केवल सैन्य कमांडर|बुजुर्गों/कबीले के नेताओं की एक सभा द्वारा शासित (oligarchy)|MIC-3_U3_T3.1|30
14|महाजनपद काल का सबसे प्रसिद्ध और शक्तिशाली 'गणराज्य' कौन सा था, जिसके प्रमुख बुद्ध थे?|मल्ल|लिच्छवी (वैशाली)|शाक्य|वज्जि (संघ)|वज्जि (संघ)|MIC-3_U3_T3.1|30
15|'वज्जि संघ' की राजधानी क्या थी, जो गणराज्यों का एक समूह था?|पाटलिपुत्र|मिथिला|वैशाली|चंपा|वैशाली|MIC-3_U3_T3.1|30
16|मगध के उत्कर्ष का श्रेय किस वंश के शासकों को दिया जाता है?|शिशुनाग वंश|नंद वंश|हर्यंक वंश|मौर्य वंश|हर्यंक वंश|MIC-3_U3_T3.1|30
17|किस हर्यंक शासक को मगध का वास्तविक संस्थापक माना जाता है और जिसने 'राजगृह' को राजधानी बनाया?|अजातशत्रु|बिम्बिसार|उदायिन|शिशुनाग|बिम्बिसार|MIC-3_U3_T3.1|30
18|बिम्बिसार के पुत्र अजातशत्रु ने किस शक्तिशाली महाजनपद पर विजय प्राप्त की?|अवन्ति|कोसल|काशी|वत्स|कोसल|MIC-3_U3_T3.1|30
19|मगध के किस शासक ने पाटलिपुत्र (Patliputra) की स्थापना की और इसे राजधानी बनाया?|बिम्बिसार|अजातशत्रु|उदायिन|महापद्मनंद|उदायिन|MIC-3_U3_T3.1|30
20|नंद वंश का संस्थापक कौन था, जिसे 'एकराट' (Ekarat - एकमात्र संप्रभु) कहा जाता था?|धनानंद|महापद्मनंद|शिशुनाग|कालाशोक|महापद्मनंद|MIC-3_U3_T3.1|30
21|सिकंदर के आक्रमण के समय मगध पर किस नंद शासक का शासन था?|महापद्मनंद|धनानंद|नंदिवर्धन|पांडुक|धनानंद|MIC-3_U3_T3.1|30
22|अवन्ति महाजनपद की राजधानी क्या थी, जो मगध के उदय से पहले सबसे शक्तिशाली में से एक थी?|कौशाम्बी|उज्जैन|मथुरा|तक्षशिला|उज्जैन|MIC-3_U3_T3.1|30
23|'मल्ल' महाजनपद का स्वरूप कैसा था?|पूर्ण राजतंत्र|गणराज्य (कुशीनगर और पावा में विभाजित)|केंद्रीय राजशाही|केवल सैन्य राज्य|गणराज्य (कुशीनगर और पावा में विभाजित)|MIC-3_U3_T3.1|30
24|'कुरु' महाजनपद की राजधानी क्या थी, जिसका उल्लेख महाभारत में भी मिलता है?|हस्तिनापुर और इंद्रप्रस्थ|श्रावस्ती|वाराणसी|कौशाम्बी|हस्तिनापुर और इंद्रप्रस्थ|MIC-3_U3_T3.1|30
25|महाजनपद युग में 'स्थायी सेना' (Standing Army) रखने वाला पहला प्रमुख शासक कौन था?|धनानंद|बिम्बिसार|अजातशत्रु|प्रसेनजित|बिम्बिसार|MIC-3_U3_T3.1|30
