id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|ऋग्वैदिक काल में सबसे महत्वपूर्ण देवता कौन था, जिसे 250 सूक्त समर्पित हैं?|वरुण|इंद्र|अग्नि|सोम|इंद्र|MIC-3_U2_T2.3|30
2|ऋग्वैदिक काल में 'अग्नि' देवता की क्या भूमिका थी?|शांति के देवता|देवताओं और मनुष्यों के बीच मध्यस्थ (Messenger)|तूफान के देवता|वनस्पति के देवता|देवताओं और मनुष्यों के बीच मध्यस्थ (Messenger)|MIC-3_U2_T2.3|30
3|वैदिक धर्म में 'देवताओं का स्वरूप' (Nature of Gods) मुख्य रूप से किस पर आधारित था?|केवल पशु रूप|मानवीय रूप और प्राकृतिक शक्तियों के प्रतीक|अमूर्त दार्शनिक विचार|केवल महिला देवता|मानवीय रूप और प्राकृतिक शक्तियों के प्रतीक|MIC-3_U2_T2.3|30
4|ऋग्वैदिक काल में 'वरुण' देवता किस सिद्धांत का प्रतिनिधित्व करते थे?|युद्ध|नैतिक व्यवस्था और ब्रह्मांडीय नियम (ऋत - Rita)|खुशी|धन|नैतिक व्यवस्था और ब्रह्मांडीय नियम (ऋत - Rita)|MIC-3_U2_T2.3|30
5|ऋग्वैदिक काल में 'देवताओं का वर्गीकरण' किस आधार पर किया जाता था?|केवल शक्ति|निवास स्थान (आकाश, अंतरिक्ष, पृथ्वी)|केवल लिंग|केवल आयु|निवास स्थान (आकाश, अंतरिक्ष, पृथ्वी)|MIC-3_U2_T2.3|30
6|उत्तर वैदिक काल में कौन से दो देवता प्रमुखता खो बैठे, जिनका ऋग्वैदिक काल में अत्यधिक महत्व था?|विष्णु और रुद्र|इंद्र और अग्नि|ब्रह्मा और शिव|सोम और सूर्य|इंद्र और अग्नि|MIC-3_U2_T2.3|30
7|उत्तर वैदिक काल में कौन से दो देवता 'नए त्रिदेव' (Prajaapati, Rudra, Vishnu) के रूप में उभरे?|इंद्र और वरुण|प्रजापति और रुद्र/विष्णु|अश्विन और उषा|अग्नि और सोम|प्रजापति और रुद्र/विष्णु|MIC-3_U2_T2.3|30
8|वैदिक धर्म में 'यज्ञ' (Sacrifice) का मुख्य उद्देश्य क्या था?|केवल आध्यात्मिक ज्ञान प्राप्त करना|देवताओं को प्रसन्न करना और भौतिक समृद्धि प्राप्त करना|शांति और अहिंसा|केवल कला का प्रदर्शन|देवताओं को प्रसन्न करना और भौतिक समृद्धि प्राप्त करना|MIC-3_U2_T2.3|30
9|उत्तर वैदिक काल में 'यज्ञों का स्वरूप' (Nature of Yajnas) किस प्रकार बदल गया?|वे सरल और छोटे हो गए|वे जटिल, विस्तृत और पुरोहित केंद्रित हो गए|वे पूरी तरह से समाप्त हो गए|वे केवल वैश्यों द्वारा किए जाते थे|वे जटिल, विस्तृत और पुरोहित केंद्रित हो गए|MIC-3_U2_T2.3|30
10|उत्तर वैदिक काल के सबसे महत्वपूर्ण 'शाही यज्ञ' कौन से थे, जो राजा की शक्ति और संप्रभुता को दर्शाते थे?|अग्निहोत्र और दर्शत|राजसूय, अश्वमेध और वाजपेय|सोम यज्ञ और ब्रह्म यज्ञ|केवल देव यज्ञ|राजसूय, अश्वमेध और वाजपेय|MIC-3_U2_T2.3|30
