id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|गुप्त साम्राज्य के संस्थापक कौन थे?|श्रीगुप्त|चंद्रगुप्त प्रथम|समुद्रगुप्त|घटोत्कच|श्रीगुप्त|MIC-3_U5_T5.1|30
2|गुप्त वंश के किस शासक ने सबसे पहले 'महाराजाधिराज' की उपाधि धारण की?|श्रीगुप्त|घटोत्कच|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त प्रथम|MIC-3_U5_T5.1|30
3|चंद्रगुप्त प्रथम ने किस राजकुमारी से विवाह किया, जिसने गुप्त साम्राज्य की शक्ति और प्रतिष्ठा को बढ़ाया?|ध्रुवदेवी|कुमारदेवी (लिच्छवी)|प्रभावती गुप्ता|कुबेरनागा|कुमारदेवी (लिच्छवी)|MIC-3_U5_T5.1|30
4|चंद्रगुप्त प्रथम के शासनकाल में किस संवत (Era) की शुरुआत हुई, जो गुप्त साम्राज्य का प्रतीक है?|शक संवत|विक्रम संवत|गुप्त संवत|कलियुग संवत|गुप्त संवत|MIC-3_U5_T5.1|30
5|किस गुप्त शासक को 'भारत का नेपोलियन' कहा जाता है?|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त द्वितीय|स्कंदगुप्त|समुद्रगुप्त|MIC-3_U5_T5.1|30
6|समुद्रगुप्त की विजयों का वर्णन किस अभिलेख में मिलता है?|जूनागढ़ अभिलेख|हाथीगुम्फा अभिलेख|प्रयाग प्रशस्ति|एरण अभिलेख|प्रयाग प्रशस्ति|MIC-3_U5_T5.1|30
7|प्रयाग प्रशस्ति की रचना किसने की थी?|हरिषेण|कालिदास|विशाखदत्त|अश्वघोष|हरिषेण|MIC-3_U5_T5.1|30
8|समुद्रगुप्त की 'दक्षिणापथ नीति' (Southern Expedition Policy) क्या थी?|विजय और विलय|विजय और धन लेकर छोड़ देना|केवल व्यापार|केवल सैन्य चौकी स्थापित करना|विजय और धन लेकर छोड़ देना|MIC-3_U5_T5.1|30
9|किस गुप्त शासक को उसके सिक्कों पर 'वीणा' बजाते हुए दर्शाया गया है?|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त द्वितीय|कुमारगुप्त प्रथम|समुद्रगुप्त|MIC-3_U5_T5.1|30
10|समुद्रगुप्त किस धर्म का अनुयायी था?|बौद्ध धर्म|जैन धर्म|भागवत धर्म (विष्णु पूजा)|शैव धर्म|भागवत धर्म (विष्णु पूजा)|MIC-3_U5_T5.1|30
11|चंद्रगुप्त द्वितीय को किस उपाधि से जाना जाता है?|महाराजाधिराज|विक्रमादित्य|परम भागवत|देवपुत्र|विक्रमादित्य|MIC-3_U5_T5.1|30
12|चंद्रगुप्त द्वितीय के शासनकाल में कौन सा चीनी बौद्ध तीर्थयात्री भारत आया था?|ह्वेनसांग|फाह्यान|इत्सिंग|सुंग युन|फाह्यान|MIC-3_U5_T5.1|30
13|चंद्रगुप्त द्वितीय ने 'शकों' पर विजय प्राप्त करने के बाद कौन से सिक्के जारी किए?|सोने के|चांदी के|तांबे के|सीसे के|चांदी के|MIC-3_U5_T5.1|30
14|चंद्रगुप्त द्वितीय के दरबार में 'नवरत्न' (Nine Gems) में सबसे प्रसिद्ध विद्वान कौन थे?|आर्यभट्ट|वराहमिहिर|कालिदास|चरक|कालिदास|MIC-3_U5_T5.1|30
15|गुप्त काल में 'मेहरौली लौह स्तंभ' (Mehrauli Iron Pillar) का निर्माण किस गुप्त शासक के नाम से जुड़ा है?|समुद्रगुप्त|चंद्रगुप्त द्वितीय ('चन्द्र')|कुमारगुप्त प्रथम|स्कंदगुप्त|चंद्रगुप्त द्वितीय ('चन्द्र')|MIC-3_U5_T5.1|30
16|गुप्त शासकों की शासन व्यवस्था कैसी थी?|अत्यधिक विकेन्द्रीकृत|केंद्रीकृत, पर सामंती प्रवृत्तियाँ मौजूद थीं|पूर्ण लोकतंत्र|केवल सैन्य शासन|केंद्रीकृत, पर सामंती प्रवृत्तियाँ मौजूद थीं|MIC-3_U5_T5.1|30
17|किस गुप्त शासक के शासनकाल में 'नालंदा विश्वविद्यालय' की स्थापना हुई?|चंद्रगुप्त द्वितीय|समुद्रगुप्त|कुमारगुप्त प्रथम|स्कंदगुप्त|कुमारगुप्त प्रथम|MIC-3_U5_T5.1|30
18|किस गुप्त शासक के समय सबसे पहले 'हूणों' (Hunas) का आक्रमण शुरू हुआ?|चंद्रगुप्त द्वितीय|कुमारगुप्त प्रथम|स्कंदगुप्त|बुधगुप्त|स्कंदगुप्त|MIC-3_U5_T5.1|30
19|हूणों को पराजित करने के लिए किस गुप्त शासक को जाना जाता है, जिसने जूनागढ़ अभिलेख में इसका उल्लेख किया?|चंद्रगुप्त प्रथम|समुद्रगुप्त|स्कंदगुप्त|कुमारगुप्त प्रथम|स्कंदगुप्त|MIC-3_U5_T5.1|30
20|हूणों के आक्रमण के कारण गुप्त साम्राज्य पर क्या प्रभाव पड़ा?|आर्थिक मजबूती|उत्तरी भारत में राजनीतिक अस्थिरता और साम्राज्य का पतन|केवल धार्मिक परिवर्तन|व्यापार में वृद्धि|उत्तरी भारत में राजनीतिक अस्थिरता और साम्राज्य का पतन|MIC-3_U5_T5.1|30
21|हूणों के आक्रमण के बाद मगध पर किस वंश का शासन रहा?|मौर्य|सातवाहन|उत्तर गुप्त|शुंग|उत्तर गुप्त|MIC-3_U5_T5.1|30
22|गुप्त साम्राज्य के 'पतन' का एक महत्वपूर्ण कारण क्या था?|केवल धार्मिक असहिष्णुता|कमजोर उत्तराधिकारी और हूणों का बार-बार आक्रमण|केवल समुद्री व्यापार|स्थायी सेना का अभाव|कमजोर उत्तराधिकारी और हूणों का बार-बार आक्रमण|MIC-3_U5_T5.1|30
23|गुप्त काल में 'सोने के सिक्कों' को क्या कहा जाता था?|पण|रूपक|दीनार|काकिनी|दीनार|MIC-3_U5_T5.1|30
24|गुप्त काल में 'चांदी के सिक्कों' को क्या कहा जाता था?|दीनार|रूपक|पण|निष्क|रूपक|MIC-3_U5_T5.1|30
25|स्कंदगुप्त के बाद गुप्त साम्राज्य के शासक किस बात पर जोर देने लगे?|साम्राज्य विस्तार|स्थानीय शासकों पर निर्भरता और वित्तीय कमजोरी|सिक्कों की शुद्धता|धार्मिक एकीकरण|स्थानीय शासकों पर निर्भरता और वित्तीय कमजोरी|MIC-3_U5_T5.1|30
26|समुद्रगुप्त ने अपने विजय अभियान में 'उत्तर भारत' के कितने शासकों को पराजित किया?|आठ|नौ|बारह|पंद्रह|नौ|MIC-3_U5_T5.1|30
27|फाह्यान ने किसके शासनकाल में भारत का वर्णन किया?|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त द्वितीय|स्कंदगुप्त|चंद्रगुप्त द्वितीय|MIC-3_U5_T5.1|30
28|चंद्रगुप्त द्वितीय ने अपनी बेटी प्रभावती गुप्ता का विवाह किस वंश में किया, जिसने उन्हें दक्कन में सहायता दी?|वाकाटक|पल्लव|चालुक्य|राष्ट्रकूट|वाकाटक|MIC-3_U5_T5.1|30
29|किस गुप्त शासक के शासनकाल को 'भारतीय इतिहास का स्वर्ण युग' कहा जाता है?|श्रीगुप्त|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त द्वितीय|चंद्रगुप्त द्वितीय|MIC-3_U5_T5.1|30
30|गुप्त काल में 'कला' और 'साहित्य' का अभूतपूर्व विकास किस कारण हुआ?|केवल राजसी समर्थन|शासकों की धार्मिक सहिष्णुता और उदार संरक्षण|व्यापार में गिरावट|केवल बौद्ध धर्म का प्रभाव|शासकों की धार्मिक सहिष्णुता और उदार संरक्षण|MIC-3_U5_T5.1|30
31|किस हूण शासक ने गुप्त साम्राज्य के लिए सबसे बड़ी चुनौती पेश की?|तोरामन|मिहिरकुल|यशोवर्मन|स्कंदगुप्त|तोरामन|MIC-3_U5_T5.1|30
32|हूणों के आक्रमण ने गुप्त साम्राज्य के किन क्षेत्रों को सबसे अधिक नुकसान पहुँचाया?|पूर्वी प्रांत|पश्चिमी और मध्य प्रांत|दक्षिण प्रांत|केवल मगध|पश्चिमी और मध्य प्रांत|MIC-3_U5_T5.1|30
33|हूणों को अंतिम रूप से पराजित करने में किस शासक ने सफलता प्राप्त की?|स्कंदगुप्त|बुधगुप्त|यशोवर्मन (मालवा का स्थानीय शासक)|कुमारगुप्त प्रथम|यशोवर्मन (मालवा का स्थानीय शासक)|MIC-3_U5_T5.1|30
34|गुप्त साम्राज्य के पतन में 'सामंतवाद' (Feudalism) का क्या प्रभाव पड़ा?|साम्राज्य मजबूत हुआ|केंद्रीय शक्ति कमजोर हुई और स्थानीय शासक स्वतंत्र होने लगे|राजस्व में वृद्धि हुई|सेना मजबूत हुई|केंद्रीय शक्ति कमजोर हुई और स्थानीय शासक स्वतंत्र होने लगे|MIC-3_U5_T5.1|30
35|किस गुप्त शासक ने 'परम भागवत' की उपाधि धारण की, जो विष्णु के प्रति उनकी भक्ति दर्शाती है?|समुद्रगुप्त|चंद्रगुप्त द्वितीय|स्कंदगुप्त|सभी ने|सभी ने|MIC-3_U5_T5.1|30
36|समुद्रगुप्त ने किस धर्म के विद्वान 'वसुबंधु' को संरक्षण दिया था?|जैन धर्म|बौद्ध धर्म|शैव धर्म|आजीवक संप्रदाय|बौद्ध धर्म|MIC-3_U5_T5.1|30
37|चंद्रगुप्त द्वितीय की दूसरी राजधानी (Second Capital) क्या थी, जो व्यापारिक केंद्र थी?|पाटलिपुत्र|उज्जैन|कन्नौज|प्रयाग|उज्जैन|MIC-3_U5_T5.1|30
38|गुप्त संवत (319-320 ईस्वी) की शुरुआत किसके राज्यारोहण से हुई?|श्रीगुप्त|घटोत्कच|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त प्रथम|MIC-3_U5_T5.1|30
39|हूण आक्रमण के बाद किस स्थानीय शासक ने उत्तर भारत में अपनी शक्ति स्थापित की?|हर्षवर्धन|शशांक|यशोवर्मन (मालवा)|भास्करवर्मन|यशोवर्मन (मालवा)|MIC-3_U5_T5.1|30
40|स्कंदगुप्त के जूनागढ़ अभिलेख में किस झील के जीर्णोद्धार का उल्लेख मिलता है?|पुष्कर झील|सुदर्शन झील|चिल्का झील|लोणार झील|सुदर्शन झील|MIC-3_U5_T5.1|30
41|फाह्यान ने किसके शासनकाल में भारत का वर्णन 'शांति और समृद्धि' के रूप में किया?|चंद्रगुप्त प्रथम|समुद्रगुप्त|चंद्रगुप्त द्वितीय|स्कंदगुप्त|चंद्रगुप्त द्वितीय|MIC-3_U5_T5.1|30
