id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|गुप्त प्रशासन में 'राजा' (King) को किस उपाधि से संबोधित किया जाता था?|राजन्|देवपुत्र|महाराजाधिराज|सम्राट|महाराजाधिराज|MIC-3_U5_T5.2|30
2|गुप्त शासकों ने किस सिद्धांत पर आधारित शासन व्यवस्था स्थापित की?|निरंकुश राजतंत्र|केंद्रीकृत प्रशासन (सामंती प्रवृत्तियों के साथ)|पूर्ण लोकतंत्र|संघीय शासन|केंद्रीकृत प्रशासन (सामंती प्रवृत्तियों के साथ)|MIC-3_U5_T5.2|30
3|गुप्त प्रशासन में 'केंद्रीय शासन' (Central Administration) में सबसे महत्वपूर्ण अधिकारी कौन थे?|ग्रामिक|महादंडनायक|कुमारमात्य और महासंधिविग्रहिक|बलाधिकृत|कुमारमात्य और महासंधिविग्रहिक|MIC-3_U5_T5.2|30
4|गुप्त काल में 'कुमारमात्य' (Kumaramatya) का पद किसके समान था?|राज्यपाल|प्रधानमंत्री और उच्च प्रशासनिक अधिकारी|सेनापति|राजस्व अधिकारी|प्रधानमंत्री और उच्च प्रशासनिक अधिकारी|MIC-3_U5_T5.2|30
5|गुप्त काल में 'महादंडनायक' (Mahadandanayaka) कौन होता था?|मुख्य न्यायाधीश और सैन्य अधिकारी|राजस्व संग्रहकर्ता|कोषाध्यक्ष|नगर प्रमुख|मुख्य न्यायाधीश और सैन्य अधिकारी|MIC-3_U5_T5.2|30
6|गुप्त साम्राज्य कितने 'प्रांतों' (Provinces) में विभाजित था?|तीन|चार|भुक्ति (Bhukti)|विषय|भुक्ति (Bhukti)|MIC-3_U5_T5.2|30
7|प्रांतीय प्रशासन में 'भुक्ति' (Bhukti) के प्रमुख को क्या कहा जाता था?|विषयपति|उपारिका|पौर|ग्रामिक|उपारिका|MIC-3_U5_T5.2|30
8|गुप्त काल में 'जिला' (District) को किस नाम से जाना जाता था?|भुक्ति|विषय (Vishaya)|ग्राम|आहार|विषय (Vishaya)|MIC-3_U5_T5.2|30
9|जिला प्रशासन में 'विषय' (Vishaya) के प्रमुख को क्या कहा जाता था?|उपारिका|विषयपति|पौर|अक्षपटलाधिकृत|विषयपति|MIC-3_U5_T5.2|30
10|गुप्त प्रशासन में 'नगर प्रशासन' (City Administration) का संचालन कौन करता था?|ग्रामिक|पौर और नगरश्रेष्ठी|उपारिका|महाबलाधिकृत|पौर और नगरश्रेष्ठी|MIC-3_U5_T5.2|30
11|गुप्त काल में 'सबसे छोटी प्रशासनिक इकाई' क्या थी?|भुक्ति|विषय|ग्राम|आहार|ग्राम|MIC-3_U5_T5.2|30
12|ग्राम प्रशासन में 'ग्रामिक' (Gramika) की नियुक्ति कौन करता था?|केंद्रीय सरकार|विषयपति|राजा|ग्रामसभा|ग्रामसभा|MIC-3_U5_T5.2|30
