id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|प्रारंभिक चोल वंश (Early Chola Dynasty) का शासन मुख्य रूप से किस नदी बेसिन पर केंद्रित था?|पेरियार|वैगई|कावेरी|कृष्णा|कावेरी|MIC-3_U6_T6.3|30
2|संगम युग के चोलों का प्रतीक (Emblem) क्या था?|मछली|धनुष और बाण|बाघ|हाथी|बाघ|MIC-3_U6_T6.3|30
3|प्रारंभिक चोलों की प्रारंभिक राजधानी क्या थी?|मदुरई|पुहार (कावेरीपट्टनम)|वंजि|कांची|पुहार (कावेरीपट्टनम)|MIC-3_U6_T6.3|30
4|प्रारंभिक चोलों में सबसे प्रसिद्ध और शक्तिशाली शासक किसे माना जाता है, जिसने कावेरी नदी पर बाँध बनवाया?|नेडुन्जेलियन|सेनगुट्टुवन|करिकालन|नेडुन्जेरल आदन|करिकालन|MIC-3_U6_T6.3|30
5|चोल शासकों की उपाधि (Title) क्या थी?|मीनवन|को या कोंगन|वंद्य|पेरुवल्लुडी|को या कोंगन|MIC-3_U6_T6.3|30
6|चोल प्रशासन में 'राजा' (King) को किस बात पर जोर देने वाला शासक माना जाता था?|केवल युद्ध|धार्मिक अनुष्ठान|न्याय और धर्म|व्यापार का अभाव|न्याय और धर्म|MIC-3_U6_T6.3|30
7|चोल प्रशासन में 'आय' (Revenue) का मुख्य स्रोत क्या था?|समुद्री व्यापार शुल्क|भूमि कर (करी) और सीमा शुल्क|नमक कर|वन कर|भूमि कर (करी) और सीमा शुल्क|MIC-3_U6_T6.3|30
8|चोलों की राजधानी 'पुहार' (Puhar) किस लिए प्रसिद्ध थी?|केवल धार्मिक केंद्र|बंदरगाह (Port) और समुद्री व्यापार केंद्र|सैन्य छावनी|राजमहल|बंदरगाह (Port) और समुद्री व्यापार केंद्र|MIC-3_U6_T6.3|30
9|चोल प्रशासन में 'प्रशासनिक इकाई' (Administrative Unit) की सबसे छोटी इकाई क्या थी?|नाडू|उर (ग्राम सभा)|मंडलम|कुराम|उर (ग्राम सभा)|MIC-3_U6_T6.3|30
10|चोल प्रशासन में 'नाडू' (Nadu) किस प्रशासनिक इकाई को दर्शाता था?|प्रांत|जिला या बड़ा क्षेत्र|ग्राम|नगर|जिला या बड़ा क्षेत्र|MIC-3_U6_T6.3|30
11|चोल काल के साहित्य का सबसे महत्वपूर्ण संकलन क्या है?|तिरुक्कुरल|तोलकाप्पियम|पट्टिप्पलै और पट्टुप्पाट्टु|मणिमेकलाई|पट्टिप्पलै और पट्टुप्पाट्टु|MIC-3_U6_T6.3|30
12|चोल काल के साहित्य में 'कन्नगी' (Kannagi) की कहानी किस महाकाव्य में मिलती है?|जीवका चिंतामणि|शीलप्पदिकारम|मणिमेकलाई|तोलकाप्पियम|शीलप्पदिकारम|MIC-3_U6_T6.3|30
13|चोल शासक 'करिकालन' ने किस नदी पर बांध (Dam) बनवाकर कृषि को बढ़ावा दिया?|कृष्णा|वैगई|कावेरी|पेरियार|कावेरी|MIC-3_U6_T6.3|30
14|चोल काल में 'समुद्री व्यापार' किस शक्ति के साथ चरम पर था?|चीन और दक्षिण-पूर्व एशिया|रोमन साम्राज्य|यूनान|मेसोपोटामिया|रोमन साम्राज्य|MIC-3_U6_T6.3|30
15|चोल बंदरगाहों से 'रोमन साम्राज्य' को निर्यात की जाने वाली सबसे महत्वपूर्ण वस्तु क्या थी?|सोना|लोहा|काली मिर्च, मसाले और कपड़ा|चावल|काली मिर्च, मसाले और कपड़ा|MIC-3_U6_T6.3|30
16|चोल काल में 'आयात' (Imports) की जाने वाली प्रमुख वस्तु क्या थी?|कपास|रोमन सोने के सिक्के (दीनार) और घोड़ा|चावल|मसाले|रोमन सोने के सिक्के (दीनार) और घोड़ा|MIC-3_U6_T6.3|30
17|चोलों का समुद्री व्यापार किस बात पर निर्भर करता था?|केवल नौसेना की शक्ति|बंदरगाहों की सुरक्षा और मसालों का उत्पादन|स्थानीय मुहरें|केवल चावल|बंदरगाहों की सुरक्षा और मसालों का उत्पादन|MIC-3_U6_T6.3|30
18|चोल काल में 'व्यापारिक नगर' (Trade Towns) क्या कहलाते थे?|नाडू|पुर|पट्टिनम (Pattinam)|कोविल|पट्टिनम (Pattinam)|MIC-3_U6_T6.3|30
19|चोल समाज की 'संरचना' कैसी थी?|मातृसत्तात्मक|पितृसत्तात्मक और ब्राह्मणों का सम्मान|पूर्णतः लोकतांत्रिक|केवल वैश्य प्रधान|पितृसत्तात्मक और ब्राह्मणों का सम्मान|MIC-3_U6_T6.3|30
20|चोलों ने किस धार्मिक पंथ को संरक्षण दिया?|जैन धर्म|बौद्ध धर्म|शैव और वैष्णव धर्म|आजीवक संप्रदाय|शैव और वैष्णव धर्म|MIC-3_U6_T6.3|30
21|चोल काल में 'शिल्पकार' (Artisans) किस रूप में संगठित थे?|केवल व्यक्तिगत कार्य|श्रेणी (Shrenis) या पूग (Puga) संघों के रूप में|केवल राजा के अधीन|कोई संगठन नहीं|श्रेणी (Shrenis) या पूग (Puga) संघों के रूप में|MIC-3_U6_T6.3|30
22|चोल शासकों द्वारा जारी किए गए 'सिक्के' (Coins) किस धातु के थे?|सोना|चांदी|तांबा और पोटीन|लोहा|तांबा और पोटीन|MIC-3_U6_T6.3|30
23|चोल सिक्कों पर कौन सा प्रतीक अंकित होता था?|मछली|धनुष|बाघ|हाथी|बाघ|MIC-3_U6_T6.3|30
24|चोल काल में 'भूमि अनुदान' (Land Grants) किस वर्ग को दिया जाता था?|केवल किसानों|ब्राह्मणों और मंदिरों को|व्यापारी संघों को|केवल सेना को|ब्राह्मणों और मंदिरों को|MIC-3_U6_T6.3|30
25|चोल काल में 'ग्रामीण सभाओं' (Village Assemblies) का क्या कार्य था?|केवल सैन्य कार्य|स्थानीय प्रशासन और विवादों का निपटारा|केवल धार्मिक अनुष्ठान|राजकीय प्रशासन|स्थानीय प्रशासन और विवादों का निपटारा|MIC-3_U6_T6.3|30
26|चोल काल में 'वीर पूजा' (Hero Worship) की प्रथा किस रूप में प्रचलित थी?|देवताओं की मूर्ति पूजा|वीर-कल (Virakkal) या नाडुकाल की स्थापना|केवल शिकार|यज्ञ|वीर-कल (Virakkal) या नाडुकाल की स्थापना|MIC-3_U6_T6.3|30
27|चोल काल में 'शिक्षा' (Education) का माध्यम क्या था?|पाली|प्राकृत|तमिल और संस्कृत|तेलुगु|तमिल और संस्कृत|MIC-3_U6_T6.3|30
28|चोल वंश का 'पतन' किस कारण से हुआ माना जाता है?|रोमन साम्राज्य का पतन|कलभ्रों (Kalabhras) का आक्रमण और आंतरिक संघर्ष|केवल आंतरिक फूट|भारी बाढ़|कलभ्रों (Kalabhras) का आक्रमण और आंतरिक संघर्ष|MIC-3_U6_T6.3|30
29|चोल काल में 'सबसे महत्वपूर्ण फसल' (Most Important Crop) क्या थी?|गेहूँ|बाजरा|धान (चावल)|गन्ना|धान (चावल)|MIC-3_U6_T6.3|30
30|चोल प्रशासन में 'स्थानीय कर' (Local Tax) किस रूप में लिया जाता था?|केवल सोना|नकद और अनाज दोनों में|केवल शारीरिक श्रम|केवल वस्त्र|नकद और अनाज दोनों में|MIC-3_U6_T6.3|30
31|चोलों का प्रमुख युद्ध किस वंश के शासकों से हुआ?|मौर्य|चेर और पांड्य|गुप्त|सातवाहन|चेर और पांड्य|MIC-3_U6_T6.3|30
32|चोल काल में 'व्यापार' (Trade) का मुख्य उद्देश्य क्या था?|केवल स्थानीय आवश्यकताएँ|आर्थिक लाभ और विलासिता की वस्तुओं का आयात|धार्मिक प्रसार|सैन्य शक्ति|आर्थिक लाभ और विलासिता की वस्तुओं का आयात|MIC-3_U6_T6.3|30
33|चोल काल में 'कपड़ा बुनाई' (Weaving) का केंद्र कौन सा था?|पुहार|उरैयूर|मदुरई|वंजि|उरैयूर|MIC-3_U6_T6.3|30
34|चोल शासकों ने किस विदेशी भूमि पर सैन्य अभियान भेजा था?|श्रीलंका|रोम|मेसोपोटामिया|चीन|श्रीलंका|MIC-3_U6_T6.3|30
35|चोल काल में 'नृत्य' और 'संगीत' का क्या महत्व था?|कोई महत्व नहीं|धार्मिक और सामाजिक समारोहों का अभिन्न अंग|केवल मनोरंजन|केवल शिक्षा|धार्मिक और सामाजिक समारोहों का अभिन्न अंग|MIC-3_U6_T6.3|30
36|चोल प्रशासन में 'अधिकारी' (Officials) किस नाम से जाने जाते थे?|अमात्य|वेल्लालर|अधिकारि|ऐन्तुपेरुम्कुलम|ऐन्तुपेरुम्कुलम|MIC-3_U6_T6.3|30
37|चोल काल में 'ब्राह्मणों' (Brahmins) की स्थिति क्या थी?|सबसे निम्न|उच्च और सम्मानित|केवल व्यापारी|केवल सैनिक|उच्च और सम्मानित|MIC-3_U6_T6.3|30
38|चोल काल में 'न्यायिक प्रक्रिया' (Judicial Process) किस पर आधारित थी?|केवल राजा का निर्णय|धार्मिक ग्रंथ और स्थानीय नियम|केवल सैन्य कानून|कोई कानून नहीं|धार्मिक ग्रंथ और स्थानीय नियम|MIC-3_U6_T6.3|30
39|चोल शासकों ने 'सिंचाई' (Irrigation) के लिए क्या निर्माण करवाया?|केवल कुएँ|बांध (Dam) और नहरें|केवल वर्षा जल पर निर्भरता|तालाब|बांध (Dam) और नहरें|MIC-3_U6_T6.3|30
40|चोल काल में 'कवि' (Poets) का क्या महत्व था?|कोई महत्व नहीं|राजाओं की प्रशंसा करना और धार्मिक साहित्य की रचना करना|केवल व्यापारिक लेखा-जोखा|सैन्य नेतृत्व|राजाओं की प्रशंसा करना और धार्मिक साहित्य की रचना करना|MIC-3_U6_T6.3|30
41|चोल काल में 'वेल्लालर' (Vellalar) किस सामाजिक वर्ग का प्रतिनिधित्व करते थे?|पुजारी|योद्धा|धनी किसान और जमींदार|शिल्पकार|धनी किसान और जमींदार|MIC-3_U6_T6.3|30
42|चोल शासकों ने 'जैन धर्म' को किस हद तक समर्थन दिया?|कोई समर्थन नहीं|उन्हें समर्थन मिला, लेकिन वह स्थानीय धर्मों के साथ सह-अस्तित्व में थे|यह राजकीय धर्म था|इसे पूरी तरह से दबा दिया गया था|उन्हें समर्थन मिला, लेकिन वह स्थानीय धर्मों के साथ सह-अस्तित्व में थे|MIC-3_U6_T6.3|30
43|चोल काल में 'कला' और 'वास्तुकला' (Architecture) का मुख्य विषय क्या था?|केवल प्राकृतिक दृश्य|मंदिरों का निर्माण और मूर्तियां|केवल महल|युद्धों का वर्णन|मंदिरों का निर्माण और मूर्तियां|MIC-3_U6_T6.3|30
44|चोल काल में 'रोमन व्यापार' के पतन का एक कारण क्या था?|चोलों का पतन|रोमन साम्राज्य का पतन|केवल आंतरिक संघर्ष|व्यापारी संघों का पतन|रोमन साम्राज्य का पतन|MIC-3_U6_T6.3|30
45|चोल काल में 'राजकीय आय' (State Income) का एक अन्य स्रोत क्या था?|युद्ध में लूट|जुए का कर|शराब कर|पशु कर|पशु कर|MIC-3_U6_T6.3|30
46|चोल शासकों ने 'वीरों' (Heroes) का सम्मान किस रूप में किया?|केवल धन देकर|उनकी मूर्तियों को मंदिरों में स्थापित करके|केवल वीर-कल की स्थापना करके|उन्हें उच्च राजकीय पद देकर|उन्हें उच्च राजकीय पद देकर|MIC-3_U6_T6.3|30
47|चोल काल में 'सबसे महत्वपूर्ण प्रशासनिक अधिकारी' (Most Important Official) कौन थे?|राजा|पुरोहित|अमात्य|सेनापति|अमात्य|MIC-3_U6_T6.3|30
48|चोलों के अधीन 'व्यापारिक संघों' (Trade Guilds) का मुख्य कार्य क्या था?|केवल धार्मिक अनुष्ठान|व्यापार को नियंत्रित करना और शिल्पकारों को संगठित करना|केवल सैन्य आपूर्ति|कृषि को बढ़ावा देना|व्यापार को नियंत्रित करना और शिल्पकारों को संगठित करना|MIC-3_U6_T6.3|30
49|चोलों का 'धार्मिक जीवन' (Religious Life) किस बात पर केंद्रित था?|केवल यज्ञ|मंदिरों में पूजा और भक्ति आंदोलन|केवल ध्यान|केवल सामाजिक सेवा|मंदिरों में पूजा और भक्ति आंदोलन|MIC-3_U6_T6.3|30
50|प्रारंभिक चोल वंश के 'पतन' का एक महत्वपूर्ण परिणाम क्या था?|अगले 1500 वर्षों तक कोई चोल नहीं था|बाद में एक अधिक शक्तिशाली चोल साम्राज्य (मध्यकालीन चोल) का उदय|केवल विदेशी आक्रमण|स्थानीय राजाओं का पूर्ण स्वतंत्रता|बाद में एक अधिक शक्तिशाली चोल साम्राज्य (मध्यकालीन चोल) का उदय|MIC-3_U6_T6.3|30
