id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|चेर वंश (Chera Dynasty) का शासन मुख्य रूप से भारत के किस क्षेत्र में था?|आंध्र प्रदेश|केरल और तमिलनाडु का पश्चिमी तट|मगध|पूर्वी भारत|केरल और तमिलनाडु का पश्चिमी तट|MIC-3_U6_T6.1|30
2|संगम युग के तीन प्रमुख राजवंशों में चेर वंश का प्रतीक (Emblem) क्या था?|बाघ|मछली|धनुष और बाण|हाथी|धनुष और बाण|MIC-3_U6_T6.1|30
3|चेर वंश की राजधानी (Capital) क्या थी?|मदुरई|पुहार|वंजि या करूर|कांची|वंजि या करूर|MIC-3_U6_T6.1|30
4|चेर शासकों में सबसे प्रसिद्ध और शक्तिशाली शासक किसे माना जाता है, जिसका वर्णन संगम साहित्य में है?|करिकालन|नेडुन्जेरल आदन|सेनगुट्टुवन (लाल चेर)|नेडुन्जेलियन|सेनगुट्टुवन (लाल चेर)|MIC-3_U6_T6.1|30
5|सेनगुट्टुवन को 'लाल चेर' (Red Chera) क्यों कहा जाता था?|उसका झंडा लाल था|उसके युद्धों में रक्तपात के कारण|उसने कनकी (कण्णगी) के लिए मंदिर बनवाया|उसने लाल रंग के कपड़े पहने थे|उसने कनकी (कण्णगी) के लिए मंदिर बनवाया|MIC-3_U6_T6.1|30
6|चेर वंश के शासकों की उपाधि (Title) क्या थी?|वरमन|अधिगम|कुट्टुवन, वनवन, इरुम्पोराई|राय|कुट्टुवन, वनवन, इरुम्पोराई|MIC-3_U6_T6.1|30
7|चेर शासकों का सबसे महत्वपूर्ण बंदरगाह (Port) कौन सा था, जो रोमन व्यापार के लिए प्रसिद्ध था?|पुहार|अरीकामेडु|मुजिरिस (मुचिरी)|कल्याणी|मुजिरिस (मुचिरी)|MIC-3_U6_T6.1|30
8|चेर वंश के 'समाज' की प्रकृति कैसी थी?|मातृसत्तात्मक|पितृसत्तात्मक और वीर पूजा पर आधारित|केवल ब्राह्मण प्रधान|केवल व्यापारी वर्ग प्रधान|पितृसत्तात्मक और वीर पूजा पर आधारित|MIC-3_U6_T6.1|30
9|चेर समाज में 'वीर पूजा' (Hero Worship) की प्रथा किस रूप में प्रचलित थी?|देवताओं की मूर्ति पूजा|वीर-कल (Virakkal) या नाडुकाल की स्थापना|केवल शिकार|यज्ञ|वीर-कल (Virakkal) या नाडुकाल की स्थापना|MIC-3_U6_T6.1|30
10|चेर वंश के शासक किस धार्मिक अनुष्ठान को संरक्षण देते थे, जो उनकी वीरता को दर्शाता था?|केवल भक्ति|यज्ञ और पशु बलि|केवल जैन धर्म|बौद्ध धर्म|यज्ञ और पशु बलि|MIC-3_U6_T6.1|30
11|चेर शासन काल में 'भूमि कर' (Land Tax) किस रूप में एकत्र किया जाता था?|केवल सोना|उत्पादन का एक हिस्सा (निश्चित दर)|केवल व्यापार शुल्क|पशुधन|उत्पादन का एक हिस्सा (निश्चित दर)|MIC-3_U6_T6.1|30
12|चेर प्रशासन में 'आय' (Revenue) का मुख्य स्रोत क्या था?|वन उत्पाद|भूमि कर और समुद्री व्यापार से सीमा शुल्क|केवल उद्योग|पहाड़ी कर|भूमि कर और समुद्री व्यापार से सीमा शुल्क|MIC-3_U6_T6.1|30
13|चेर वंश किस विदेशी शक्ति के साथ समुद्री व्यापार के लिए सबसे अधिक जाना जाता है?|चीन|रोमन साम्राज्य|यूनान|मेसोपोटामिया|रोमन साम्राज्य|MIC-3_U6_T6.1|30
14|चेर बंदरगाहों से 'रोमन साम्राज्य' को निर्यात की जाने वाली सबसे महत्वपूर्ण वस्तु क्या थी?|सोना|लोहा|काली मिर्च और मसाले|कपास|काली मिर्च और मसाले|MIC-3_U6_T6.1|30
15|चेर व्यापार में 'आयात' (Imports) की जाने वाली प्रमुख वस्तु क्या थी?|लोहा|रोमन सोने के सिक्के (दीनार) और वाइन|कपड़ा|चावल|रोमन सोने के सिक्के (दीनार) और वाइन|MIC-3_U6_T6.1|30
16|चेर काल में 'व्यापारी संघों' (Guilds) को किस नाम से जाना जाता था?|उर|सभा|मणिक्रमम और नानादेसी|श्रेणी|मणिक्रमम और नानादेसी|MIC-3_U6_T6.1|30
17|चेर समाज में 'वीर नायकों' (Heroic Warriors) को किस वर्ग से संबंधित माना जाता था?|ब्राह्मण|वेलार (किसान वर्ग)|क्षत्रिय (योद्धा वर्ग)|शूद्र|क्षत्रिय (योद्धा वर्ग)|MIC-3_U6_T6.1|30
18|चेर शासक 'सेनगुट्टुवन' ने किस उत्तरी भारतीय शासक को हराया था, जिसका उल्लेख संगम साहित्य में है?|समुद्रगुप्त|कनिष्क|किसी उत्तरी शासक को नहीं|नेदुन्जेलियन|किसी उत्तरी शासक को नहीं|MIC-3_U6_T6.1|30
19|चेर शासकों ने किस धर्म को उदारतापूर्वक संरक्षण दिया?|केवल जैन धर्म|बौद्ध धर्म, जैन धर्म और स्थानीय तमिल धर्म|केवल हिंदू धर्म|केवल ईसाई धर्म|बौद्ध धर्म, जैन धर्म और स्थानीय तमिल धर्म|MIC-3_U6_T6.1|30
20|चेर बंदरगाह 'मुजिरिस' (Muzaeris) का वर्णन किस यूनानी-रोमन स्रोत में मिलता है?|अर्थशास्त्र|पेरिप्लस ऑफ द एरिथ्रियन सी|टॉलेमी का भूगोल|एट्टुटोकई|पेरिप्लस ऑफ द एरिथ्रियन सी|MIC-3_U6_T6.1|30
21|चेर वंश का 'राजकीय फूल' (Royal Flower) क्या था?|कमल|ताड़|अम्बल (नीलकमल)|वेङ्कै (Vengai)|अम्बल (नीलकमल)|MIC-3_U6_T6.1|30
22|चेर शासक 'सेनगुट्टुवन' ने किस धार्मिक पंथ की स्थापना की?|शिव पूजा|कण्णगी पूजा (Patini Cult)|मुरुगन पूजा|विष्णु पूजा|कण्णगी पूजा (Patini Cult)|MIC-3_U6_T6.1|30
