id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|मौर्य साम्राज्य के पतन के बाद भारत पर सबसे पहले किस विदेशी शक्ति ने आक्रमण किया?|शक|कुषाण|इंडो-ग्रीक (हिन्द-यवन)|पार्थियन|इंडो-ग्रीक (हिन्द-यवन)|MIC-3_U4_T4.2|30
2|इंडो-ग्रीक शासकों में सबसे प्रसिद्ध कौन था, जिसने बौद्ध भिक्षु नागसेन से दार्शनिक संवाद किया?|डेमेट्रियस|मिनेंडर (मिलिंद)|यूथीडेमस|हेलियोडोरस|मिनेंडर (मिलिंद)|MIC-3_U4_T4.2|30
3|मिनेंडर (मिलिंद) और नागसेन के बीच संवाद किस बौद्ध ग्रंथ में संकलित है?|त्रिपिटक|मिलिंदपन्हो|बुद्धचरित|अभिधम्मपिटक|मिलिंदपन्हो|MIC-3_U4_T4.2|30
4|इंडो-ग्रीक शासकों की सबसे महत्वपूर्ण देन क्या थी?|सिंधु घाटी की लिपि का उपयोग|भारत में सोने के सिक्के जारी करना (सबसे पहले)|हाथी सेना का उपयोग|दीवानी न्यायालयों की स्थापना|भारत में सोने के सिक्के जारी करना (सबसे पहले)|MIC-3_U4_T4.2|30
5|किस कला शैली पर इंडो-ग्रीक शासकों के प्रभाव को देखा जा सकता है, जिसमें बुद्ध की मूर्तियाँ यूनानी शैली में बनी हैं?|मथुरा कला|गांधार कला|अमरावती कला|पल्लव कला|गांधार कला|MIC-3_U4_T4.2|30
6|इंडो-ग्रीक शासकों ने भारत के किस क्षेत्र में शासन किया?|मगध|पूर्वी भारत|उत्तर-पश्चिमी भारत (पंजाब और अफगानिस्तान)|दक्षिण भारत|उत्तर-पश्चिमी भारत (पंजाब और अफगानिस्तान)|MIC-3_U4_T4.2|30
7|शक (Scythians) मूल रूप से कहाँ से आए थे?|चीन|मध्य एशिया|यूनान|रोम|मध्य एशिया|MIC-3_U4_T4.2|30
8|किस भारतीय शासक ने 'शकों' को पराजित करने के उपलक्ष्य में 'विक्रमादित्य' की उपाधि धारण की?|चंद्रगुप्त मौर्य|समुद्रगुप्त|चंद्रगुप्त द्वितीय|गौतमीपुत्र सातकर्णी|चंद्रगुप्त द्वितीय|MIC-3_U4_T4.2|30
9|सबसे प्रसिद्ध शक शासक कौन था, जिसके जूनागढ़ अभिलेख में सुदर्शन झील के जीर्णोद्धार का उल्लेख है?|माऊस|अज़ेस|रुद्रदामन प्रथम|नहपान|रुद्रदामन प्रथम|MIC-3_U4_T4.2|30
10|शक शासकों ने किस उपाधि का प्रयोग किया था, जो क्षत्रप प्रणाली (Satraps System) पर आधारित थी?|महाराजाधिराज|क्षत्रप (Satrap)|चक्रवर्ती|देवपुत्र|क्षत्रप (Satrap)|MIC-3_U4_T4.2|30
11|'कुषाण' (Kushanas) किस कबीले से संबंधित थे?|हून|यूएह-ची (Yueh-chih)|शक|पार्थियन|यूएह-ची (Yueh-chih)|MIC-3_U4_T4.2|30
12|कुषाण वंश का संस्थापक कौन था?|कनिष्क|विम कडफिसेस|कुजुल कडफिसेस|वासुदेव|कुजुल कडफिसेस|MIC-3_U4_T4.2|30
13|कुषाणों में सबसे महान शासक कौन था, जिसके शासनकाल में चौथी बौद्ध संगीति का आयोजन हुआ?|विम कडफिसेस|कनिष्क|वासुदेव|कुजुल कडफिसेस|कनिष्क|MIC-3_U4_T4.2|30
14|कनिष्क ने किस वर्ष 'शक संवत' (Saka Era) की शुरुआत की, जिसे भारत सरकार द्वारा भी उपयोग किया जाता है?|78 ईस्वी|58 ईसा पूर्व|320 ईस्वी|261 ईसा पूर्व|78 ईस्वी|MIC-3_U4_T4.2|30
15|कुषाणों की प्रारंभिक राजधानी क्या थी, जो वर्तमान पाकिस्तान में स्थित है?|पाटलिपुत्र|तक्षशिला|पुरुषपुर (पेशावर)|मथुरा|पुरुषपुर (पेशावर)|MIC-3_U4_T4.2|30
16|कनिष्क के शासनकाल में बौद्ध धर्म की कौन सी शाखा प्रमुख रूप से विकसित हुई?|हीनयान|महायान|वज्रयान|थेरवाद|महायान|MIC-3_U4_T4.2|30
17|कुषाणों के शासनकाल में किन दो प्रमुख कला शैलियों का विकास हुआ?|पल्लव और चालुक्य|गांधार और मथुरा|गुप्त और पाल|चोल और चेर|गांधार और मथुरा|MIC-3_U4_T4.2|30
18|कुषाण शासकों ने किस उपाधि का प्रयोग किया, जो चीन से प्रभावित थी?|क्षत्रप|महाराजाधिराज|देवपुत्र (Son of God)|चक्रवर्ती|देवपुत्र (Son of God)|MIC-3_U4_T4.2|30
19|भारत में सोने के सिक्कों को बड़े पैमाने पर (पहली बार) किस शासक ने जारी किया?|इंडो-ग्रीक|शुंग|कुषाण (विम कडफिसेस)|सातवाहन|कुषाण (विम कडफिसेस)|MIC-3_U4_T4.2|30
20|मौर्यों के बाद मगध में किस ब्राह्मण वंश ने शासन स्थापित किया?|सातवाहन|पल्लव|शुंग|चेदि|शुंग|MIC-3_U4_T4.2|30
21|शुंग वंश का संस्थापक कौन था, जिसने अंतिम मौर्य शासक बृहद्रथ की हत्या की थी?|वसुमित्र|अग्निमित्र|पुष्यमित्र शुंग|देवभूति|पुष्यमित्र शुंग|MIC-3_U4_T4.2|30
