id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'रामायण' महाकाव्य के रचयिता किसे माना जाता है?|वेदव्यास|वाल्मीकि|तुलसीदास|कालिदास|वाल्मीकि|MIC-3_U2_T2.4|30
2|'महाभारत' महाकाव्य के रचयिता किसे माना जाता है?|वाल्मीकि|वेदव्यास|वशिष्ठ|विश्वामित्र|वेदव्यास|MIC-3_U2_T2.4|30
3|रामायण में कुल कितने 'कांड' (Books/Sections) हैं?|पांच|सात|आठ|दस|सात|MIC-3_U2_T2.4|30
4|महाभारत का मूल नाम क्या माना जाता है?|कथासरित्सागर|राजतरंगिणी|जय संहिता|अष्टाध्यायी|जय संहिता|MIC-3_U2_T2.4|30
5|रामायण और महाभारत को किस युग का साहित्यिक साक्ष्य माना जाता है?|वैदिक युग|महाकाव्य युग|मौर्य युग|गुप्त युग|महाकाव्य युग|MIC-3_U2_T2.4|30
6|महाकाव्य साहित्य की 'ऐतिहासिकता' (Historicity) पर बहस का मुख्य बिंदु क्या है?|क्या इन ग्रंथों में वर्णित घटनाओं का कोई ऐतिहासिक आधार है?|क्या ये केवल काल्पनिक कथाएँ हैं?|क्या इन्हें केवल पुरोहितों ने लिखा था?|क्या ये केवल युद्ध का वर्णन करते हैं?|क्या इन ग्रंथों में वर्णित घटनाओं का कोई ऐतिहासिक आधार है?|MIC-3_U2_T2.4|30
7|रामायण और महाभारत की ऐतिहासिकता के लिए 'पुरातात्विक साक्ष्य' किस काल की ओर संकेत करते हैं?|सिंधु घाटी सभ्यता|उत्तर वैदिक काल (Painted Grey Ware - PGW संस्कृति)|मौर्य काल|हर्ष काल|उत्तर वैदिक काल (Painted Grey Ware - PGW संस्कृति)|MIC-3_U2_T2.4|30
8|महाकाव्य युग की 'राजनीतिक व्यवस्था' का स्वरूप कैसा था?|छोटी-छोटी राजशाही (Monarchies) और गणतंत्र|विशाल साम्राज्य|पूर्ण लोकतंत्र|केवल कबीलाई सरदार|छोटी-छोटी राजशाही (Monarchies) और गणतंत्र|MIC-3_U2_T2.4|30
9|महाभारत के किस भाग को हिंदू धर्म का सबसे महत्वपूर्ण दार्शनिक ग्रंथ माना जाता है?|भीष्म पर्व (भगवद गीता)|द्रोण पर्व|विराट पर्व|वन पर्व|भीष्म पर्व (भगवद गीता)|MIC-3_U2_T2.4|30
10|भगवद गीता में किसके बीच संवाद का वर्णन है?|राम और लक्ष्मण|कृष्ण और अर्जुन|युधिष्ठिर और भीष्म|दुर्योधन और कर्ण|कृष्ण और अर्जुन|MIC-3_U2_T2.4|30
11|रामायण में किस अवधारणा पर जोर दिया गया है?|युद्ध और विजय|परिवार के भीतर धर्म और नैतिक कर्तव्य (Dharma)|केवल धन संचय|अकेले रहने की महत्ता|परिवार के भीतर धर्म और नैतिक कर्तव्य (Dharma)|MIC-3_U2_T2.4|30
12|महाभारत में 'धर्म' की अवधारणा को किस रूप में दर्शाया गया है?|अपरिवर्तनीय नियम|एक जटिल, संदर्भ-निर्भर नैतिक कर्तव्य|केवल राजा का आदेश|एकमात्र धार्मिक अनुष्ठान|एक जटिल, संदर्भ-निर्भर नैतिक कर्तव्य|MIC-3_U2_T2.4|30
13|महाकाव्यों के समय 'समाज' में महिलाओं की स्थिति कैसी थी?|उन्हें पुरुषों के समान पूर्ण स्वतंत्रता थी|उन्हें धार्मिक और सामाजिक जीवन में सम्मानजनक, पर संरचित स्थान प्राप्त था|उन्हें केवल दासी के रूप में देखा जाता था|उन्हें शिक्षा का अधिकार नहीं था|उन्हें धार्मिक और सामाजिक जीवन में सम्मानजनक, पर संरचित स्थान प्राप्त था|MIC-3_U2_T2.4|30
14|महाकाव्य युग में 'वर्ण व्यवस्था' का स्वरूप कैसा था?|पूर्णतः लचीला|वंशानुगत (जन्म पर आधारित) हो गया था|यह केवल ब्राह्मणों के लिए था|इसका कोई महत्व नहीं था|वंशानुगत (जन्म पर आधारित) हो गया था|MIC-3_U2_T2.4|30
15|महाकाव्य युग की अर्थव्यवस्था मुख्य रूप से किस पर आधारित थी?|केवल व्यापार|शिकार|स्थायी कृषि और पशुपालन|पूरी तरह से उद्योग|स्थायी कृषि और पशुपालन|MIC-3_U2_T2.4|30
16|महाकाव्यों का 'सामाजिक योगदान' क्या है?|इन्होंने जाति व्यवस्था को समाप्त किया|इन्होंने भारतीय समाज को आदर्श पारिवारिक मूल्य और नैतिक मानक दिए|इन्होंने केवल युद्ध को बढ़ावा दिया|इन्होंने लेखन कला की शुरुआत की|इन्होंने भारतीय समाज को आदर्श पारिवारिक मूल्य और नैतिक मानक दिए|MIC-3_U2_T2.4|30
17|महाकाव्यों में 'ईश्वर' (God) की अवधारणा किस रूप में प्रस्तुत की गई है?|एक अमूर्त शक्ति|मानवीय रूप में अवतार (Avatars)|केवल प्राकृतिक शक्तियाँ|अकेले बुद्ध|मानवीय रूप में अवतार (Avatars)|MIC-3_U2_T2.4|30
18|रामायण और महाभारत किस युग के बाद 'स्मृति' (Smriti) साहित्य के रूप में लोकप्रिय हुए?|वैदिक युग|उपनिषदिक युग|मौर्य युग|हर्ष युग|उपनिषदिक युग|MIC-3_U2_T2.4|30
19|महाभारत के अंतिम भाग में किस सिद्धांत का विस्तृत वर्णन है?|केवल युद्ध तकनीक|कर्म और पुनर्जन्म का सिद्धांत|केवल व्यापार|लोकतंत्र|कर्म और पुनर्जन्म का सिद्धांत|MIC-3_U2_T2.4|30
20|महाकाव्यों में 'गुरु-शिष्य परंपरा' (Guru-Shishya Tradition) का क्या महत्व है?|यह केवल मनोरंजन का साधन था|यह ज्ञान, कौशल और नैतिक शिक्षा का मुख्य माध्यम था|यह केवल राजाओं के लिए था|इसका कोई महत्व नहीं था|यह ज्ञान, कौशल और नैतिक शिक्षा का मुख्य माध्यम था|MIC-3_U2_T2.4|30
21|महाभारत के किस 'पर्व' में कौरवों और पांडवों के बीच युद्ध का वर्णन है?|आदि पर्व|भीष्म पर्व|सभा पर्व|कर्ण पर्व|भीष्म पर्व|MIC-3_U2_T2.4|30
22|रामायण के किस कांड में राम का राज्याभिषेक और उनके वनवास से लौटने का वर्णन है?|बाल कांड|अयोध्या कांड|उत्तर कांड|युद्ध कांड|उत्तर कांड|MIC-3_U2_T2.4|30
23|महाकाव्यों में वर्णित 'गणराज्य' (Republics) किस बात का संकेत देते हैं?|केवल तानाशाही|क्षेत्रीय राज्यों के साथ-साथ लोकतांत्रिक प्रणालियों का अस्तित्व|पूर्णतः शहरीकरण|व्यापार की कमी|क्षेत्रीय राज्यों के साथ-साथ लोकतांत्रिक प्रणालियों का अस्तित्व|MIC-3_U2_T2.4|30
24|महाकाव्यों का 'धार्मिक योगदान' क्या है?|इन्होंने बौद्ध धर्म को जन्म दिया|इन्होंने हिंदू धर्म के भक्ति आंदोलन को आधार प्रदान किया|इन्होंने केवल पुरोहितों के कर्मकांडों को बढ़ावा दिया|इन्होंने केवल एक देवता की पूजा को अनिवार्य किया|इन्होंने हिंदू धर्म के भक्ति आंदोलन को आधार प्रदान किया|MIC-3_U2_T2.4|30
25|महाभारत को 'विश्व का सबसे लंबा महाकाव्य' क्यों कहा जाता है?|इसके छंदों की संख्या सबसे अधिक है|यह केवल इतिहास का वर्णन करता है|यह कई भाषाओं में लिखा गया है|यह सबसे प्राचीन है|इसके छंदों की संख्या सबसे अधिक है|MIC-3_U2_T2.4|30
26|महाकाव्य साहित्य किस बात का संकेत देता है?|प्रारंभिक समाज में 'शहरी जीवन' की ओर बदलाव|पूरी तरह से 'घुमंतू' जीवन|केवल 'आध्यात्मिक' जीवन|समाज में लोहे के उपयोग की अनुपस्थिति|प्रारंभिक समाज में 'शहरी जीवन' की ओर बदलाव|MIC-3_U2_T2.4|30
27|रामायण में 'अयोनिजा' (योनि से पैदा न होना) के रूप में किसका वर्णन है?|राम|लक्ष्मण|सीता|हनुमान|सीता|MIC-3_U2_T2.4|30
28|महाभारत में 'अश्वमेध यज्ञ' (Ashwamedha Yajna) का वर्णन किस बात का संकेत देता है?|राजा की धार्मिक भक्ति|राजा की सार्वभौम शक्ति और क्षेत्रीय विजय|केवल कृषि का महत्व|साहित्य का महत्व|राजा की सार्वभौम शक्ति और क्षेत्रीय विजय|MIC-3_U2_T2.4|30
29|रामायण और महाभारत को 'साहित्यिक रूप' से क्या कहा जाता है?|केवल धार्मिक ग्रंथ|इतिहास-पुराण|कानूनी संहिता|कविता संग्रह|इतिहास-पुराण|MIC-3_U2_T2.4|30
30|महाकाव्य युग में 'नैतिकता' (Morality) का मुख्य स्रोत क्या था?|राजा का आदेश|धर्म और व्यक्तिगत कर्तव्य|केवल आर्थिक समृद्धि|सामाजिक परंपराएं|धर्म और व्यक्तिगत कर्तव्य|MIC-3_U2_T2.4|30
31|महाकाव्यों में वर्णित 'तीर्थयात्रा' (Pilgrimages) किस बात का संकेत देती है?|केवल व्यापार|देश भर में भौगोलिक एकता और धार्मिक चेतना|विदेश यात्रा|साहित्यिक लेखन|देश भर में भौगोलिक एकता और धार्मिक चेतना|MIC-3_U2_T2.4|30
32|महाकाव्यों में 'राजतंत्र' (Kingship) को किस सिद्धांत पर आधारित बताया गया है?|दैवीय अधिकार (Divine Right)|पूर्ण लोकतंत्र|केवल सैन्य शक्ति|व्यापारी वर्ग का शासन|दैवीय अधिकार (Divine Right)|MIC-3_U2_T2.4|30
33|महाकाव्यों में 'अस्त्र' और 'शस्त्र' का वर्णन किस तकनीक के विकास को दर्शाता है?|केवल पत्थर के औजार|लोहे और अन्य धातुओं के उन्नत हथियारों का उपयोग|परमाणु हथियार|केवल चमड़े के औजार|लोहे और अन्य धातुओं के उन्नत हथियारों का उपयोग|MIC-3_U2_T2.4|30
