id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'आर्य' शब्द का शाब्दिक अर्थ क्या है?|घुमंतू जनजाति|विदेशी आक्रमणकारी|श्रेष्ठ या कुलीन (Noble)|घुड़सवार|श्रेष्ठ या कुलीन (Noble)|MIC-3_U2_T2.1|30
2|आर्यों की उत्पत्ति के संबंध में सबसे प्रमुख और व्यापक रूप से स्वीकृत सिद्धांत कौन सा है?|भारतीय मूल सिद्धांत|आर्कटिक क्षेत्र सिद्धांत|मध्य एशिया से बाह्य प्रवास सिद्धांत (Central Asian Theory)|यूरेशियन स्टेपी सिद्धांत|मध्य एशिया से बाह्य प्रवास सिद्धांत (Central Asian Theory)|MIC-3_U2_T2.1|30
3|'आर्यों का मूल स्थान मध्य एशिया था', यह सिद्धांत किसने प्रतिपादित किया था?|बाल गंगाधर तिलक|दयानंद सरस्वती|मैक्स मूलर|ए.सी. दास|मैक्स मूलर|MIC-3_U2_T2.1|30
4|आर्यों के मध्य एशिया से प्रवास के पक्ष में सबसे बड़ा प्रमाण क्या है?|पुरातात्विक अवशेष|संस्कृत और अवेस्ता (ईरानी भाषा) सहित भारोपीय भाषाओं की समानता|केवल घोड़ों का उपयोग|सिंधु घाटी की लिपि|संस्कृत और अवेस्ता (ईरानी भाषा) सहित भारोपीय भाषाओं की समानता|MIC-3_U2_T2.1|30
5|'इंडो-आर्यन माइग्रेशन' (बाह्य प्रवास) सिद्धांत के अनुसार, आर्य भारत में लगभग किस काल में आए थे?|6000 ईसा पूर्व|2500 ईसा पूर्व|1500 ईसा पूर्व|600 ईसा पूर्व|1500 ईसा पूर्व|MIC-3_U2_T2.1|30
6|भारत में आर्यों के 'आंतरिक मूल सिद्धांत' (Indigenous Theory) के समर्थक किस क्षेत्र को आर्यों का मूल स्थान मानते हैं?|बंगाल|सप्त-सिंधु क्षेत्र (वर्तमान पंजाब और उसके आसपास)|दक्षिण भारत|उत्तर-पूर्वी भारत|सप्त-सिंधु क्षेत्र (वर्तमान पंजाब और उसके आसपास)|MIC-3_U2_T2.1|30
7|आर्यों के भारत में मूल स्थान के समर्थन में 'ऋग्वैदिक प्रमाण' का मुख्य आधार क्या है?|वेद आर्यों के बाहरी प्रवास का कोई स्पष्ट उल्लेख नहीं करते|वेद केवल भारत के दक्षिण क्षेत्र का वर्णन करते हैं|वेद केवल हिमालय का वर्णन करते हैं|वेद सिंधु नदी की अनुपस्थिति बताते हैं|वेद आर्यों के बाहरी प्रवास का कोई स्पष्ट उल्लेख नहीं करते|MIC-3_U2_T2.1|30
8|किस भारतीय विद्वान ने 'आर्यों के आर्कटिक होम' (Arctic Home) का सिद्धांत प्रतिपादित किया था?|स्वामी विवेकानंद|बाल गंगाधर तिलक|दयानंद सरस्वती|आर.सी. मजूमदार|बाल गंगाधर तिलक|MIC-3_U2_T2.1|30
9|'सप्त-सिंधु' क्षेत्र का उल्लेख ऋग्वेद में किसके रूप में किया गया है?|एक रेगिस्तानी इलाका|सात नदियों का क्षेत्र (सिंधु और उसकी सहायक नदियाँ)|आर्यों का अंतिम निवास स्थान|एक पवित्र पर्वत|सात नदियों का क्षेत्र (सिंधु और उसकी सहायक नदियाँ)|MIC-3_U2_T2.1|30
10|ऋग्वेद में 'घोड़े' (अश्व) का उल्लेख कितनी बार किया गया है, जो आर्यों के जीवन में इसके महत्व को दर्शाता है?|लगभग 50 बार|लगभग 215 बार|लगभग 1000 बार|केवल 5 बार|लगभग 215 बार|MIC-3_U2_T2.1|30
11|आर्यों के 'बाह्य प्रवास' सिद्धांत का समर्थन किस पुरातात्विक स्थल पर पाए गए मिट्टी के बर्तनों की शैली की समानता से होता है?|कालीबंगा|बोगजकोई (Bogazkoi) अभिलेख|मोहनजोदड़ो|लोथल|बोगजकोई (Bogazkoi) अभिलेख|MIC-3_U2_T2.1|30
12|बोगजकोई (एशिया माइनर, तुर्की) अभिलेख में किन वैदिक देवताओं का उल्लेख मिलता है?|ब्रह्मा, विष्णु, महेश|इंद्र, वरुण, मित्र और नासत्य|राम, कृष्ण|सूर्य, चन्द्रमा|इंद्र, वरुण, मित्र और नासत्य|MIC-3_U2_T2.1|30
13|बोगजकोई अभिलेख की तिथि लगभग क्या है, जो आर्यों के प्रवास का एक प्रमाण माना जाता है?|2500 ईसा पूर्व|1400 ईसा पूर्व|600 ईसा पूर्व|400 ईसा पूर्व|1400 ईसा पूर्व|MIC-3_U2_T2.1|30
14|ऋग्वेद में सबसे महत्वपूर्ण नदी (पवित्र) कौन सी है, जिसका उल्लेख कई बार हुआ है?|गंगा|यमुना|सिंधु|सरस्वती|सरस्वती|MIC-3_U2_T2.1|30
15|ऋग्वेद में 'समुद्र' (Samudra) शब्द का उल्लेख किस बात का संकेत देता है?|आर्य समुद्री व्यापार में कुशल थे|यह शब्द बड़े जल निकाय (जैसे सिंधु नदी का निचला हिस्सा) के लिए इस्तेमाल हुआ हो|यह शब्द केवल एक काल्पनिक स्थान था|यह आर्यों के आंतरिक मूल का प्रमाण है|यह शब्द बड़े जल निकाय (जैसे सिंधु नदी का निचला हिस्सा) के लिए इस्तेमाल हुआ हो|MIC-3_U2_T2.1|30
16|आर्यों के 'विदेशी मूल' सिद्धांत के विरोध में, आंतरिक मूल सिद्धांत के समर्थक किस बात पर जोर देते हैं?|पुरातात्विक साक्ष्यों की कमी|ऋग्वैदिक भूगोल का भारत-केंद्रित होना|वैदिक काल में कृषि का महत्व|घोड़े की अनुपस्थिति|ऋग्वैदिक भूगोल का भारत-केंद्रित होना|MIC-3_U2_T2.1|30
17|आर्यों की उत्पत्ति के संदर्भ में 'आनुवंशिक अध्ययन' (Genetic Studies) किस सिद्धांत का समर्थन करते हैं?|केवल आंतरिक मूल|मुख्यतः मध्य एशिया से प्रवास|केवल यूरोपीय मूल|अफ्रीकी मूल|मुख्यतः मध्य एशिया से प्रवास|MIC-3_U2_T2.1|30
18|आर्यों की भाषा 'संस्कृत' किस भाषा परिवार से संबंधित है?|सेमिटिक|सिनो-तिब्बती|भारोपीय (Indo-European)|द्रविड़|भारोपीय (Indo-European)|MIC-3_U2_T2.1|30
19|ऋग्वेद में 'दस्यु' या 'दास' शब्द का उल्लेख है, जो आर्यों के किस पहलू को दर्शाता है?|शांतिपूर्ण सह-अस्तित्व|स्थानीय गैर-आर्य आबादी के साथ संघर्ष|व्यापारिक संबंध|धार्मिक एकता|स्थानीय गैर-आर्य आबादी के साथ संघर्ष|MIC-3_U2_T2.1|30
20|आर्यों की 'घुमंतू' (Pastoral) जीवन शैली के विपरीत, सिंधु-सरस्वती सभ्यता किस प्रकार की थी?|कृषि प्रधान ग्रामीण|पूरी तरह से वनवासी|शहरी और व्यापार प्रधान|केवल मत्स्य-पालन|शहरी और व्यापार प्रधान|MIC-3_U2_T2.1|30
21|'आउट ऑफ इंडिया' (Out of India) सिद्धांत किसका समर्थन करता है?|आर्य यूरोप से आए|आर्य भारत के मूल निवासी थे और यहां से अन्यत्र गए|आर्य मध्य एशिया से आए|आर्य चीन से आए|आर्य भारत के मूल निवासी थे और यहां से अन्यत्र गए|MIC-3_U2_T2.1|30
22|बाह्य प्रवास सिद्धांत के अनुसार, आर्यों का प्रारंभिक आवास स्थान 'सप्त-सिंधु' था। इसका अर्थ वर्तमान में कौन सा क्षेत्र है?|पूर्वी भारत|अफगानिस्तान, पाकिस्तान और उत्तरी भारत का पंजाब क्षेत्र|दक्षिण भारत|मध्य भारत|अफगानिस्तान, पाकिस्तान और उत्तरी भारत का पंजाब क्षेत्र|MIC-3_U2_T2.1|30
23|ईरानी पवित्र ग्रंथ 'अवेस्ता' और ऋग्वेद में किन देवताओं और अवधारणाओं की समानता पाई जाती है?|दोनों में 'असुर' शब्द सकारात्मक है|दोनों में 'मित्रा' और 'अहुरा'/'असुर' का उल्लेख है|दोनों में 'बुद्ध' का उल्लेख है|दोनों में 'कृष्ण' का उल्लेख है|दोनों में 'मित्रा' और 'अहुरा'/'असुर' का उल्लेख है|MIC-3_U2_T2.1|30
24|ऋग्वेद में 'जन' (Jana) शब्द का क्या अर्थ है?|एक विशाल शहर|एक राजनीतिक इकाई या जनजाति|एक प्रकार का पेड़|एक प्रकार का वस्त्र|एक राजनीतिक इकाई या जनजाति|MIC-3_U2_T2.1|30
25|आर्यों के 'आर्कटिक होम' सिद्धांत के समर्थक, बाल गंगाधर तिलक, अपने सिद्धांत के लिए किस ऋग्वेदीय प्रमाण का उपयोग करते हैं?|लंबी रात और उषाकाल की लंबी अवधि का उल्लेख|केवल हिमालय का उल्लेख|सिंधु नदी का महत्व|युद्धों का विवरण|लंबी रात और उषाकाल की लंबी अवधि का उल्लेख|MIC-3_U2_T2.1|30
