id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|मगध साम्राज्यवाद के उदय का प्रारंभिक श्रेय किस वंश को दिया जाता है?|शिशुनाग वंश|नंद वंश|हर्यंक वंश|मौर्य वंश|हर्यंक वंश|MIC-3_U3_T3.3|30
2|हर्यंक वंश का संस्थापक कौन था, जिसे मगध का वास्तविक संस्थापक भी माना जाता है?|अजातशत्रु|बिम्बिसार|उदायिन|शिशुनाग|बिम्बिसार|MIC-3_U3_T3.3|30
3|बिम्बिसार ने किस महाजनपद पर विजय प्राप्त कर मगध साम्राज्य का विस्तार शुरू किया?|काशी|अंग|वत्स|अवन्ति|अंग|MIC-3_U3_T3.3|30
4|बिम्बिसार ने अपने साम्राज्य के विस्तार के लिए कौन सी नीति अपनाई?|केवल युद्ध|वैवाहिक संबंध, विजय और मैत्री|केवल धार्मिक प्रचार|केवल व्यापार|वैवाहिक संबंध, विजय और मैत्री|MIC-3_U3_T3.3|30
5|बिम्बिसार किस धर्म का अनुयायी था?|जैन धर्म|बौद्ध धर्म|वैदिक धर्म|आजीवक संप्रदाय|बौद्ध धर्म|MIC-3_U3_T3.3|30
6|बिम्बिसार के बाद मगध का शासक कौन बना, जिसने अपने पिता की हत्या की थी?|उदायिन|अजातशत्रु|शिशुनाग|कालाशोक|अजातशत्रु|MIC-3_U3_T3.3|30
7|अजातशत्रु ने किस शक्तिशाली गणराज्य को हराकर मगध साम्राज्य में मिलाया?|मल्ल गणराज्य|शाक्य गणराज्य|वज्जि संघ|कुरु गणराज्य|वज्जि संघ|MIC-3_U3_T3.3|30
8|अजातशत्रु ने वज्जि संघ को जीतने के लिए किस नव-आविष्कृत युद्ध इंजन (War Engine) का प्रयोग किया?|रथ-मुसल|भाला|तीर-कमान|हाथी सेना|रथ-मुसल|MIC-3_U3_T3.3|30
9|मगध के किस शासक ने पाटलिपुत्र (Patliputra) की स्थापना की और इसे राजधानी बनाया?|बिम्बिसार|अजातशत्रु|उदायिन|शिशुनाग|उदायिन|MIC-3_U3_T3.3|30
10|हर्यंक वंश का अंतिम शासक कौन था?|उदायिन|नागदासक|अजातशत्रु|शिशुनाग|नागदासक|MIC-3_U3_T3.3|30
11|शिशुनाग वंश का संस्थापक कौन था?|नागदासक|कालाशोक|शिशुनाग|महापद्मनंद|शिशुनाग|MIC-3_U3_T3.3|30
12|शिशुनाग ने किस प्रमुख महाजनपद पर विजय प्राप्त कर मगध के साम्राज्य को और बढ़ाया?|कोसल|वत्स|अवन्ति|पांचाल|अवन्ति|MIC-3_U3_T3.3|30
13|शिशुनाग के पुत्र और उत्तराधिकारी कौन थे, जिन्होंने दूसरी बौद्ध संगीति का आयोजन किया?|महापद्मनंद|धनानंद|कालाशोक|उग्रसेन|कालाशोक|MIC-3_U3_T3.3|30
14|नंद वंश का संस्थापक कौन था?|धनानंद|महापद्मनंद|शिशुनाग|कालाशोक|महापद्मनंद|MIC-3_U3_T3.3|30
15|किस शासक को 'उग्रसेन' (Ugrasena - विशाल सेना का स्वामी) और 'एकराट' (Ekarat - एकमात्र संप्रभु) की उपाधि दी गई?|बिम्बिसार|अजातशत्रु|महापद्मनंद|धनानंद|महापद्मनंद|MIC-3_U3_T3.3|30
16|नंद वंश किस लिए प्रसिद्ध था?|केवल धार्मिक सहिष्णुता|विशाल, शक्तिशाली सेना और अत्यधिक धन|कमजोर सैन्य शक्ति|केवल कला और साहित्य|विशाल, शक्तिशाली सेना और अत्यधिक धन|MIC-3_U3_T3.3|30
17|सिकंदर के आक्रमण के समय मगध पर किस शासक का शासन था?|महापद्मनंद|धनानंद|चंद्रगुप्त मौर्य|पोरस|धनानंद|MIC-3_U3_T3.3|30
18|मगध के साम्राज्यवाद का पतन किस घटना के बाद हुआ?|सिकंदर का आक्रमण|महापद्मनंद की मृत्यु|धनानंद को पराजित कर चंद्रगुप्त मौर्य का उदय|द्वितीय बौद्ध संगीति|धनानंद को पराजित कर चंद्रगुप्त मौर्य का उदय|MIC-3_U3_T3.3|30
19|मगध के उत्कर्ष में 'भौगोलिक कारक' (Geographical Factors) की क्या भूमिका थी?|समुद्र तक पहुंच का अभाव|राजगृह और पाटलिपुत्र का सामरिक महत्व|केवल पहाड़ी क्षेत्र|सूखी जलवायु|राजगृह और पाटलिपुत्र का सामरिक महत्व|MIC-3_U3_T3.3|30
20|मगध साम्राज्य विस्तार में किस प्राकृतिक संसाधन की उपलब्धता महत्वपूर्ण थी?|सोना और चांदी|तांबा|उपजाऊ लौह अयस्क भंडार (आधुनिक झारखंड और बिहार)|कोयला|उपजाऊ लौह अयस्क भंडार (आधुनिक झारखंड और बिहार)|MIC-3_U3_T3.3|30
21|लोहे की उपलब्धता ने मगध के लिए कौन सी दो प्रमुख चीजों को आसान बनाया?|केवल व्यापार|जंगल साफ़ करना और उन्नत हथियार बनाना|पानी की आपूर्ति|सड़क निर्माण|जंगल साफ़ करना और उन्नत हथियार बनाना|MIC-3_U3_T3.3|30
22|मगध के उत्कर्ष में 'सैन्य कारक' (Military Factors) की क्या भूमिका थी?|केवल पैदल सेना|हाथियों का उपयोग और स्थायी, प्रशिक्षित सेना|केवल नौसेना|घोड़ों का अभाव|हाथियों का उपयोग और स्थायी, प्रशिक्षित सेना|MIC-3_U3_T3.3|30
23|मगध की प्रारंभिक राजधानी 'राजगृह' (Girivraja) किस कारण से अभेद्य थी?|गंगा नदी के पास|पांच पहाड़ियों से घिरा होना|केवल सैन्य चौकी|कोई सुरक्षा नहीं थी|पांच पहाड़ियों से घिरा होना|MIC-3_U3_T3.3|30
